orig,kr
ヴィーラ,비라

ドミネイト・ネイル,도미네이션・네일
ドミネイト・ネイル＋,도미네이션・네일＋
ドミネイト・ネイル＋＋,도미네이션・네일＋＋
闇属性ダメージ(特大),암속성 데미지(특대)
レイヤーライズII,레이어 라이즈II
レイヤーライズII＋,레이어 라이즈II+
敵の攻防DOWN/自分の攻防UP,적의 공방DOWN/자신의 공방UP
イーヴィング・イグジスタンス,이브닝 이그지스턴스
イーヴィング・イグジスタンス＋＋,이브닝 이그지스턴스++
"<div class=""prt-text-small"">味方全体の弱体効果無効(*回)/*ターンの間自分が必ずトリプルアタック</div>","<div class=""prt-text-small"">아군전체의 약체 효과 무효(*회)/*턴 간 자신이 반드시 트리플 어택</div>"
アフェクション・オース,어펙션 오스
アフェクション・オース＋,어펙션 오스+
敵に闇属性と光属性ダメージ/自分のHP回復,적에게 암속성과 광속성 데미지/자신의 HP회복
シュヴァリエマージ,슈발리에 머지
"光属性の特性を得る<br><span class=""text-blue"">◆奥義ゲージを**％消費</span>","광속성의 특성을 얻는다<br><span class=""text-blue"">◆오의 게이지를 **％소비</span>"
お姉様お姉様お姉様,언니언니언니
カタリナがパーティにいる場合にアビリティ使用間隔*ターン短縮/攻撃UP,카타리나가 파티에 있을 경우 어빌리티 사용간격 *턴 단축/공격UP
光の剣,빛의 검
シュヴァリエマージ時に性能UP/高揚効果,슈발리에 머지 중에 성능UP/고양 효과


!비카라(SSR)
[北の守護神],[북쪽의 수호신]
ビカラ,비카라

金牙神然,금아신연
金牙神然＋,금아신연＋
闇属性ダメージ(特大)/敵の全ての攻撃を回避(*回),암속성 데미지(특대)/적의 모든 공격을 회피(*회)
グリーティング・ドーマウス,그리팅・도 마우스
グリーティング・ドーマウス＋,그리팅・도 마우스＋
"<div class=""prt-text-small"">敵に*回闇属性ダメージ/ドーちゃんをけしかける　<span class=""text-blue"">◆敵が特殊技を使用時にトラップが起動し敵全体に無属性ダメージ/捕獲効果</span></div>","<div class=""prt-text-small"">적에게 *회 암속성 데미지/도 쨩을 설치한다　<span class=""text-blue"">◆적이 특수행동 시 트랩이 발동해 적 전체에 무속성 데미지/마비효과</span></div>"
敵が特殊技を使用した時にトラップが起動し、敵全体に無属性ダメージと捕獲効果が発生する状態(消去不可),적이 특수기를 사용했을 때 트랩이 발동되어、적전체에 무속성 데미지와 포획효과가 발생하는 효과(소거불가)
エンチャンテッド・ドリーム,인챈티드・드림
エンチャンテッド・ドリーム＋,인챈티드・드림＋
さぁ、夢とキラキラのゆ～とぴあへ！,"자, 꿈과 반짝반짝의 유토피아로！"
敵の攻撃力が上昇し、攻撃開始時に味方全体のテンションが上昇する状態,적 전체의 공격력이 상승하고、공격개시시에 아군 전체의 텐션이 상승하는 효과
一子之夢,일자지몽
"<div class=""prt-text-small"">闇属性キャラの奥義ゲージ上昇量UP/奥義性能UP/回避率UP　<span class=""text-blue"">◆*回被ダメージで解除</span></div>","<div class=""prt-text-small"">암속성 캐릭터의 오의 게이지 상승량 UP/오의성능 UP/회피율 UP　<span class=""text-blue"">◆*회 데미지를 받을 시 해제</span></div>"
奥義ゲージ上昇量、奥義性能、回避率が上昇した状態(消去不可/*回被ダメージで解除),오의 게이지 상승량、오의성능、회피확률이 상승한 상태(소거불가/*회 데미지를 받을 시 해제)
鼠神宮の主,서신궁의 주인
"<div class=""prt-text-small"">フィールド効果「ゆ～とぴあ」発生時に自分が必ずトリプルアタック/敵対心UP/回避率UP/奥義発動時に味方全体にテンション効果</div>","<div class=""prt-text-small"">필드 효과「유토피아」발생시 자신이 반드시 트리플어택/적대심 UP/회피율 UP/오의 발동시 아군 전체에 텐션 효과</div>"
ビート・ザ・マウス,비트・더・마우스
回避時に敵全体に闇属性ダメージ/強化効果を*つ無効化,회피 시 적 전체에 암속성 데미지/강화효과를 *개 무효화
フィールド効果「ゆ～とぴあ」発生時、自属性追撃効果,필드효과 「유토피아」 발생시、자신의 속성추격효과


"!사루난(SSR,암속통상)"
[枯命の禁術師],[목숨이 다해가는 금술사]
サルナーン,사루난

ディヴィジョン・デザイア,디비전 디자이어
ディヴィジョン・デザイア＋,디비전 디자이어+
闇属性ダメージ(特大)/自分に逆境効果,암속성 데미지 (특대) / 자신의 체력이 적을수록 데미지가 상승한다
ルナーメア,루나 메어
ルナーメア＋,루나 메어+
"<div class=""prt-text-small"">敵に闇属性ダメージ/味方全体に再生効果/フォビドゥンカースの累積回数に応じて自分にダメージ</div>","<div class=""prt-text-small""> 적에게 암속성 데미지 / 아군 전체에 재생 효과 / 포비든 커스의 누적 횟수에 따라 자신에게 데미지</div>"
ウニア,우니아
ウニア＋,우니아+
敵全体の強化効果と味方全体の強化/弱体効果をすべて無効化,"적의 강화, 아군의 강화/약화 효과 전부 제거"
フォビドゥンカース,포비든 커스
ルナーメアの効果UP(累積),루나 메어의 효과 UP(누적)
ディペンデンス,디펜던스
味方全体の攻撃UP,아군 전체의 공격 UP


"!샤렘(SSR,리미티드)"
[宵の審問者],[밤의 심문자]
ヘレル・ベン・シャレム,헬렐 벤 샤렘

ケイオス・レギオン,케이오스 레기온
ケイオス・レギオン＋,케이오스 레기온+
"闇属性ダメージ(特大)/味方全体の闇属性攻撃UP　<span class=""text-blue"">◆宵の宣告状態の敵に追加ダメージ</span>","암속성 데미지(특대)/아군 전체의 암속성 공격UP　<span class=""text-blue"">◆밤의 선고 상태의 적에게 추가 데미지</span>"
アバカブ,아바카브
アバカブ＋,아바카브+
敵に*倍闇属性ダメージ/宵の宣告効果,적에게 *배 암속성 데미지/밤의 선고 효과
インヴィジブルタッチ,인비지블 터치
インヴィジブルタッチ＋,인비지블 터치+
味方単体にバリア効果/敵の全ての攻撃を回避(*回),아군 하나에게 배리어 효과/적의 모든 공격을 회피(*회)
ロス・エンドス,로스 엔도스
"<div class=""prt-text-small"">敵全体の攻撃DOWN/連続攻撃確率DOWN/特殊技ダメージDOWN/命中率DOWN</div>","<div class=""prt-text-small"">적 전체의 공격 DOWN/연속 공격 확률 DOWN/특수기 데미지 DOWN/명중륭 DOWN</div>"
審問と排斥の預言者,심문과 배척의 예언자
"<div class=""prt-text-small"">奥義発動時にトランスLvが*上昇(最大*)　<span class=""text-blue"">◆トランスLvに応じて連続攻撃確率UP/Lv*の時ステータス大幅UP</span></div>","<div class=""prt-text-small"">오의 발동 시에 트랜스Lv이 *상승(최대*) <span class=""text-blue"">◆트랜스Lv에 따라 연속 공격 확률UP/Lv*일 때 능력치 대폭UP</span></div>"
神話よりの迷い子,신화에서 온 미아
"<div class=""prt-text-small"">敵の弱体効果の数に応じて奥義ダメージUP/奥義ダメージ上限UP/闇属性追撃効果</div>","<div class=""prt-text-small"">적의 약체 효과 개수에 따라 오의 데미지UP/오의 데미지 상한UP/암속성 추격 효과</div>"
弱体耐性が減少した状態(消去不可),약체내성이 감소한 상태(소거불가)
敵の特殊技のダメージが減少した状態,적의 특수기의 데미지가 감소한 상태


!시로우(SSR)
[不屈の心を持つ鋼の戦士],[불굴의 정신을 가진 강철의 전사]
シロウ,시로우

壊刃・無限断空波,괴인 무한단공파
壊刃・無限断空波＋,괴인 무한단공파+
闇属性ダメージ(特大)/次のバイオブレードが*回発動,암속성 대미지(특대) / 다음 바이오 블레이드가 2회 발동
バイオブレード,바이오 블레이드
バイオブレード＋,바이오 블레이드+
ターゲットに関わらず*回闇属性ダメージ/敵全体の攻撃DOWN(累積),무작위으로 적에게 *회 암속성 데미지/ 적 전체의 공격력 DOWN(누적)
ウィロウ・カウンター,윌로우 카운터
ウィロウ・カウンター＋,윌로우 카운터+
"<div class=""prt-text-small"">敵の全ての攻撃を回避/かばう効果/奥義ゲージUP(**%)/攻撃行動をしない<span class=""text-blue""> ◆回避と同時に壊刃・逆一文字斬りをお見舞いする！</span></div>","<div class=""prt-text-small""> 적의 모든 공격을 회피/감싸기 효과/오의 게이지 UP(**%)/해당 턴에 공격하지 않음 <span class=""text-blue""> ◆회피와 동시에 괴인 역일자베기를 펼친다! </div>"
ギガント・シェード,기간트 쉐이드
味方全体の全属性ダメージカット(**%),아군 전체의 모든 속성 데미지 컷(**%)
悪を斬る壊刃,악을 멸하는 괴인
HPが**%以下の時、通常攻撃時の与ダメージに応じて回復,"HP가 **% 이하일 때, 일반공격시 데미지에 비례하여 체력 회복"
バイオメタル・ヒーロー,바이오메탈 히어로
防御力が高いが敵のターゲットにされやすい,방어력이 높은 대신 적대심이 상승한다.


"!시스(SSR,십천중)"
[十天衆],[십천중]
シス,시스
全空の脅威に座する因縁を宿す男は比類なき力をもって、遥かなる蒼天の総てを掌る。不安定な感情を仮面に、敬愛注ぐ者への想いを胸に抱き、彼がゆく空の果てを目指す。,"모든 하늘의 위협에 자리한 운명을 품은 남자는, 견줄 것이 없는 힘을 지니고, 아득히 푸른 하늘의 모든 것을 다룬다. 불안정한 감정을 가면에, 경애하는 자를 향한 마음을 가슴에 품고, 그가 갈 하늘의 끝을 목표로 한다."
カルム一族の真実,카룸 일족의 진실
残されたメッセージ,남겨진 메시지
血だまりに降る光,피웅덩이에 내린 빛
いつか至る破滅,언젠가 다다를 파멸
闇夜の標は九つの,암야의 표적은 아홉
この手に望む未来,이 손에 바라는 미래

三千一穿明王破斬,삼천일천명왕파참
闇属性ダメージ(特大)/自分に幻影効果(*回)/敵の全ての攻撃を回避(*回),암속성 데미지(특대) / 자신에게 환영 효과(*회) / 적의 모든 공격을 회피(*회)

天地虚空夜叉閃刃,천지허공야차섬인
天地虚空夜叉閃刃＋,천지허공야차섬인＋
闇属性ダメージ(特大)/自分に幻影効果(*回),암속성 데미지(특대) / 자신에게 환영 효과(*회)

神髄・鬼面阿修羅,신수・귀면아수라
闇属性ダメージ(特大)/自分に幻影効果(*回)/敵の全ての攻撃を回避(*回)/神狼Lvが*上昇,암속성 데미지(특대) / 자신에게 환영 효과(*회) / 적의 모든 공격을 회피(*회) / 신랑 Lv이 *상승

惡門・羅刹,악문・나찰
惡門・羅刹＋,악문・나찰＋
惡門・羅刹＋＋,악문・나찰＋+
自分の通常攻撃の与ダメージUP,자신의 일반공격의 데미지 UP
自分の通常攻撃の与ダメージUP/闇属性追撃効果,자신의 일반공격의 데미지 UP / 암속성 추격 효과

迅門・紫電,진문・자전
迅門・紫電＋,진문・자전＋
迅門・紫電＋＋,진문・자전＋+
自分の敵対心UP/カウンター効果(回避/*回),자신의 적대심 UP / 카운터 효과(회피/*회)
自分の敵対心UP/カウンター効果(回避・被ダメージ/*回),자신의 적대심 UP / 카운터 효과(회피・받는데미지/*회)

鬼門・修羅,귀문・수라
鬼門・修羅＋,귀문・수라+
敵全体に*倍闇属性ダメージ/恐怖効果/命中率DOWN,적 전체에 *배 암속성 데미지 / 공포 효과 / 명중률 DOWN
敵全体に*倍闇属性ダメージ/恐怖効果,적 전체에 *배 암속성 데미지 / 공포 효과

六崩の悟り,육붕의 깨달음
"<div class=""prt-text-small"">*ターンの間敵からの攻撃を全て回避/ターン進行時に攻撃行動を*回行う　<span class=""text-blue"">◆再使用不可</span></div>","*턴동안 적의 공격을 모두 회피 / 턴 진행시 공격행동을 *회 한다 <span class=""text-blue"">◆재사용 불가</span>"

神狼,신랑(神狼)
"<div class=""prt-text-small"">必ず連続攻撃/神狼Lvに応じて攻撃UP/ダメージ上限UP/トリプルアタック確率UP　<span class=""text-blue"">◆神狼Lvは毎ターン*上昇し、被ダメージで*減少(最大*)</span></div>","<span style=""font-size: smaller"">반드시 연속공격 / 신랑 Lv에 따라 공격 UP / 데미지 상한 UP / 트리플 어택 확률 UP　<span class=""text-blue"">◆신랑 Lv은 매 턴 *상승, 데미지를 받으면 *감소(최대*)</span>"
反撃の狼煙,반격의 낭연
敵が特殊技を使用時、敵に闇属性*回ダメージ,"적이 특수기를 사용시, 적에게 암속성 *회 데미지"










"!시스(SSR,이벤트)"
[咎戒の夜叉],[구계(咎戒)의 야차]
シス,시스

羅睺一穿虚空拳,나후일천허공권
羅睺一穿虚空拳＋,나후일천허공권+
"闇属性ダメージ(特大)/敵の全ての攻撃を回避(*回)　<span class=""text-blue"">◆狼爪効果または狼気効果時に奥義性能UP</span>","암속성 데미지(특대) / 적의 모든 공격을 회피(*回)　<span class=""text-blue"">◆낭조 효과 또는 낭기 효과 시에 오의 성능UP</span>"
狼哮,낭효
狼哮＋,낭효+
"<div class=""prt-text-small"">敵に*倍闇属性ダメージ/自分にカウンター効果(回避・被ダメージ/*回)/狼爪効果</div>","<div class=""prt-text-small"">적에게 *배 암속성 데미지 / 자신에게 카운터 효과(회피・받는 데미지/*회)/낭조 효과</div>"
六爪無斬,육조무참
六爪無斬＋,육조무참+
"<div class=""prt-text-small"">ターゲットに関わらず*回闇属性ダメージ/自分のアビリティダメージ上限UP(累積)/奥義ゲージUP(**%)/狼気効果</div>","<div class=""prt-text-small"">타겟에 무관하게 *회 암속성 데미지 / 자신에게 어빌리티 데미지 상한UP(누적) / 오의 데미지UP(**%) / 낭조 효과</div>"
疾門・紫電,질문・자전
自分が必ずトリプルアタック/敵対心UP/回避率UP,자신이 반드시 트리플 어택 / 적대심UP / 회피율UP
カルムの神狼,카름의 신랑(神狼)
"<div class=""prt-text-small"">狼爪効果中、回避成功時に六爪無斬発動/狼気効果中、回避成功時に狼哮発動　<span class=""text-blue"">◆狼爪効果と狼気効果はどちらか*つのみ付与可能</span></div>","<div class=""prt-text-small"">낭조 효과 중, 회피 성공 시에 육조무참 발동 / 낭기 효과 중, 회피 성공 시에 낭효 발동　<span class=""text-blue"">◆낭조 효과와 낭기 효과는 둘 중 *가지만 부여 가능</span></div>"


!아자젤(SSR)
[漆黒のリベリオン],[칠흑의 리벨리온]
アザゼル,아자젤

スケープゴート,스케이프고트
スケープゴート＋,스케이프고트+
闇属性ダメージ(特大)/自分に幻影効果(*回),암속성 데미지(특대) / 자신에게 환영 효과(*회)
マーシレスドゥーム,머실리스 둠
マーシレスドゥーム＋,머실리스 둠+
"敵全体に暗闇効果/闇属性防御DOWN　<span class=""text-blue"">◆奥義ゲージを**%消費</span>","적 전체에게 어둠 효과 / 암속성 방어DOWN　<span class=""text-blue"">◆오의 게이지를 **%소비</span>"
タナトスゲイン,타나토스 게인
タナトスゲイン＋,타나토스 게인+
"<div class=""prt-text-small"">敵に*～*倍闇属性ダメージ/毒効果<br><span class=""text-blue"">◆毒状態の敵に対してダメージ上限UP</span></div>","<div class=""prt-text-small"">적에게 *～*배 암속성 데미지 / 독 효과<br><span class=""text-blue"">◆독 효과 중인 적에게 데미지 상한UP</span></div>"
マリスウィング,맬리스 윙
自分の闇属性攻撃UP/光属性防御DOWN,자신의 암속성 공격UP / 광속성 방어DOWN
不遜なる翼,불손한 날개
暗闇状態の敵からの攻撃に対して回避率UP/毒状態の敵に対してクリティカル確率UP,어둠 상태 중인 적의 공격에 대한 회피율UP / 독 상태인 적에 대한 크리티컬 확률UP
叛逆の業火,반역의 업화
暗闇状態かつ毒状態の敵に対して奥義ダメージと奥義ダメージ上限UP,어둠 상태와 독 상태가 모두 걸린 적에 대한 오의 데미지와 오의 데미지 상한UP


"!안스리아(SSR,유카타)"
[嫣然の舞主],[언연(嫣然)의 무주]
アンスリア,안스리아
胸に想いを秘めし女性はその身にユカタヴィラを纏い、惹かれる相手へと精一杯のアピールをする。全ては自分に夢中になってもらう。ただ、そのためだけに……,가슴에 사랑을 품은 여성은、 유카타비라로 그 몸을 감싸、끌리는 상대에서 힘껏 어필한다. 모든 것은 자신에게 몰두해주길. 그저、그것만을 위해……

舞主の苦労,무주의 고로
舞主の本音,무주의 본심

ペルペティオ・パッシオーネ,페르페티오・파시오네
ペルペティオ・パッシオーネ＋,페르페티오・파시오네＋
闇属性ダメージ(特大)/炎の舞踊の効果時間を*ターン延長,암속성데미지(특대)/불꽃의 무용의 효과시간을 *턴 연장

燎火の舞,요화의 춤
燎火の舞＋,요화의 춤＋
自分に炎の舞踊効果/回避率UP/敵対心大幅UP,자신에게 불꽃의 무용 효과 / 회피율UP / 적대심 대폭UP
踊る姿は百合の花,춤추는 모습은 백합꽃
踊る姿は百合の花＋,춤추는 모습은 백합꽃+
"味方全体に高揚効果/テンションUP<br><span class=""text-blue"">◆炎の舞踊効果中味方全体にストレングス効果追加</span>","아군 전체에 고양효과 / 텐션UP<br><span class=""text-blue"">◆불꽃의 무용 효과중 아군 전체에게 스트렝스 효과 추가</span>"
拍子舞,박자춤
敵の全ての攻撃を回避(*回),적의 모든 공격을 회피(*회)

湯けむり道中,온천증기의 길
"自分の回避率UP<br><span class=""text-blue"">◆回避成功時に味方全体のHPを回復/弱体効果を*つ回復</span>","자신의 회피율UP<br><span class=""text-blue"">◆회피성공시에 아군 전체의 HP를 회복 / 약화 효과를 *개 회복</span>"
私の本音,나의 본심
炎の舞踊効果中闇属性キャラの防御UP/連続攻撃確率UP/奥義性能UP,불꽃의 무용 효과중 암속성 캐릭터의 방어UP / 연속공격 확률 UP / 오의성능 UP










"!오키스(SSR,리미티드)"
[人形少女],[인형소녀]
オーキス,오키스

エンドブリンガー,엔드 브링어
エンドブリンガー＋,엔드 브링어＋
闇属性ダメージ(特大)/オーダーマリオネットの耐久値を全回復,암속성 데미지(특대)/오더 마리오네트의 내구치를 모두 회복
オーダーマリオネット,오더 마리오네트
オーダーマリオネット＋,오더 마리오네트＋
"<div class=""prt-text-small"">ステータス大幅UP/最大HPの**%分のバリア効果(最大****)　 <span class=""text-blue"">◆バリア解除時*ターンの間弱体化</span></div>","<div class=""prt-text-small"">스테이터스 대폭 UP/최대 HP의 **%만큼 배리어 효과(최대****)　 <span class=""text-blue"">◆배리어 해제 시 *턴동안 약체효과</span></div>"
アンセストラル,안세스트랄
アンセストラル＋,안세스트랄＋
味方全体の闇属性攻撃UP/光属性ダメージカット(**%),아군 전체의 암속성 공격UP/광속성 데미지 컷(**%)
オブリヴィオン,오블리비언
ターゲットに関わらず*回闇属性ダメージ/自分の奥義ゲージUP(**%),타겟과 관계 없이 *회 암속성 데미지/자신의 오의 게이지 UP(**%)
ガールズハート,걸즈 하트
防御力が低いが回避することがある,방어력이 낮지만 회피하는 경우가 있다
オートマタ・ロイド,오토마타・로이드
オーダーマリオネット中は攻防UP/クリティカル確率UP/必ず連続攻撃,오더 마리오네트 중 공방 UP/크리티컬 확률 UP/반드시 연속공격


"!올리비에(SSR,리미티드)"
[ダークエンジェル],[다크 엔젤]
オリヴィエ,올리비에

Ｄ・フォールン・ソード,D・폴른 소드
Ｄ・フォールン・ソード＋,D・폴른 소드+
闇属性ダメージ(特大)/自分の闇属性攻撃UP/次のモータル・シンの効果が*回発動,암속성 데미지(특대)/자신의 암속성 공격UP/다음 모탈 신의 효과가 *회 발동
シルバーレイク,실버 레이크
シルバーレイク＋,실버 레이크+
敵全体に闇属性ダメージ/ダブルアタック確率DOWN/宵闇の恐怖効果,적 전체에게 암속성 데미지/더블 어택 확률DOWN/땅거미의 공포 효과
モータル・シン,모탈 신
モータル・シン＋,모탈 신+
敵に*倍闇属性ダメージ/スロウ効果,적에게 *배 암속성 데미지/슬로우 효과
ネヴァーモア,네버모어
自分のトリプルアタック確率UP/クリティカル確率UP/弱体成功率UP,자신의 트리플 어택 확률UP/크리티컬 확률UP/약체 성공률UP
新世界への渇望,신세계로의 갈망
経過ターンに応じて自分の闇属性追撃効果UP/光属性防御DOWN,경과 턴에 따라 자신의 암속성 추격 효과UP/광속성 방어DOWN
堕天司,타천사
闇属性攻撃力UPが付与されている時、光属性の敵に対して与ダメージUP,"암속성 공격력UP이 부여되어 있을 경우, 광속성 적에게 주는 데미지UP"


!우프레니(SSR)
[人狼と少女],[인랑과 소녀]
ウーフとレニー,우프레니

ホロウ・ブラスト,홀로・블라스트
ホロウ・ブラスト＋,홀로・블라스트＋
闇属性ダメージ(特大)/自分のHPを回復/孤狼の傷を*回復,암속성 데미지(특대)/자신의 HP를 회복/고랑의 상처를 *회복
ハルトアイゼン,하르트 아이젠
ハルトアイゼン＋,하르트 아이젠＋
"<div class=""prt-text-small"">自分にカウンター効果(回避・被ダメージ/*回)/与ダメージ上昇<span class=""text-blue"">　◆奥義ゲージを**％消費</span></div>","<div class=""prt-text-small"">자신에게 카운터 효과(회피・피 데미지/*회)/가하는 데미지 상승<span class=""text-blue"">　◆오의 게이지를 **％소모</span></div>"
レニーの涙,레니의 눈물
レニーの涙＋,레니의 눈물＋
"<div class=""prt-text-small"">レニーの涙でウーフのステータス大幅UP/孤狼の傷を全回復/HPを回復　<span class=""text-blue"">◆孤狼の傷が*に達すると使用可/奥義ゲージを全て消費</span></div>","<div class=""prt-text-small"">레니의 눈물로 우프의 스테이터스 대폭 UP/고랑의 상처를 모두 회복/HP를 회복　<span class=""text-blue"">◆고랑의 상처가 *이 되면 사용 가능/오의 게이지를 모두 소모</span></div>"
ルーフェン,루펜
自分の回避率UP/奥義ゲージUP,자신의 회피율 UP/오의 게이지 UP
ケンプファー,캠프파
必ずトリプルアタックするが奥義ゲージが溜まりにくい,반드시 트리플어택을 하지만 오의 게이지가 쌓이기 어렵다
アインザーム,아인잠
"<div class=""prt-text-small"">攻撃力が高いが攻撃時に孤狼の傷が*上昇(最大*)　<span class=""text-blue"">◆孤狼の傷に応じて敵対心UP/孤狼の傷が*に達すると攻撃不能/防御DOWN</span></div>","<div class=""prt-text-small"">공격력이 높지만 공격 시 고랑의 상처가 *상승(최대*)　<span class=""text-blue"">◆고랑의 상처에 비례해 적대심 UP/고랑의 상처가 *이 되면 공격 불가/방어 DOWN</span></div>"


"!유스테스(SSR,암속통상)"
[暗躍の震狼],[암약의 진랑]
ユーステス,유스테스

アシッドレイジ・ロアー,애시드 레이지・로어
アシッドレイジ・ロアー＋,애시드 레이지・로어＋
闇属性ダメージ(特大)/攻撃DOWN/暗闇効果/充填Lvリセット,암속성 데미지(특대)/공격 DOWN/암흑 효과/충전 Lv리셋
ツー・マン・セル,투・맨・셀
ツー・マン・セル＋,투・맨・셀＋
"<div class=""prt-text-small"">味方単体と自分にツーマンセル効果<br><span class=""text-blue"">◆ツーマンセル効果は味方一人にのみ付与可能</span></div>","<div class=""prt-text-small"">아군 한 체와 자신에게 투 맨 셀 효과<br><span class=""text-blue"">◆투 맨 셀 효과는 아군 한명에게만 부여 가능</span></div>"
連続攻撃確率と回避率が上昇し、通常攻撃時に闇属性の追加ダメージが発生する状態（消去不可）,연속 공격 확률과 회피율이 상승하고 일반공격시에 암속성 추가 데미지가 발생하는 상태（소거불가）
フォエヴァー・ユアーズ,포에버・유어즈
フォエヴァー・ユアーズ＋,포에버・유어즈＋
"<div class=""prt-text-small"">敵に*回闇属性ダメージ/防御DOWN(累積)<br><span class=""text-blue"">◆使用する度に攻撃回数UP(最大*回)</span></div>","<div class=""prt-text-small"">적에게 *회 암속성 데미지/방어 DOWN(누적)<br><span class=""text-blue"">◆사용할 때 공격횟수 UP(최대 *회)</span></div>"
シェッド・ユア・ブラッド,쉐드・유어・블러드
"<div class=""prt-text-small"">闇属性キャラのクリティカル確率UP/会心効果/ダメージ上限UP　<span class=""text-blue"">◆奥義ゲージが**%以上の時、次の自分の奥義に闇属性追加ダメージ</span></div>","<div class=""prt-text-small"">암속성 캐릭터의 크리티컬 확률 UP/회심 효과/데미지 상한UP　<span class=""text-blue"">◆오의 게이지가 **%이상일 때, 다음 자신의 오의에 암속성 추가 데미지</span></div>"
"闇属性キャラのクリティカル確率UP/会心効果/ダメージ上限UP　<span class=""text-blue"">◆奥義ゲージが**%以上の時、次の自分の奥義に闇属性追加ダメージ</span>","암속성 캐릭터의 크리티컬 확률UP/회심 효과/데미지 상한UP　<span class=""text-blue"">◆오의 게이지가 **%이상일 때, 다음 자신의 오의에 암속성 추가 데미지</span>"
◆奥義ゲージが**%以上の時、次の自分の奥義に闇属性追加ダメージ,"◆오의 게이지가 **%이상일 때, 다음 자신의 오의에 암속성 추가 데미지"
"<div class=""prt-text-small"">闇属性キャラのクリティカル確率UP<br><span class=""text-blue"">◆奥義ゲージが**%以上の時、次の自分の奥義に闇属性追加ダメージ</span></div>","<div class=""prt-text-small"">암속성 캐릭터의 크리티컬 확률 UP<br><span class=""text-blue"">◆오의 게이지가 **%이상일 때, 다음 자신의 오의에 암속성 추가 데미지</span></div>"
クロース・コンバット,크로스・컨버트
ツーマンセル効果中の自分と味方に連続攻撃確率UP/闇属性追撃効果/回避率UP,투 맨 셀 효과 중의 자신과 아군의 연속공격확률 UP/암속성 추격 효과/회피율 UP
震狼,진랑
"<div class=""prt-text-small"">充填Lvに応じてターン中自分の攻撃UP/奥義ダメージUP/奥義ダメージ上限UP<br><span class=""text-blue"">◆アビリティ使用時に充填Lvが上昇(最大*)</span></div>","<div class=""prt-text-small"">충전 Lv에 비례해 공격 UP/오의 데미지UP/오의 데미지 상한UP<br><span class=""text-blue"">◆어빌리티 사용시 충전 Lv이 상승(최대*)</span></div>"
"充填Lvに応じてターン中自分の攻撃UP/奥義ダメージUP/奥義ダメージ上限UP<br><span class=""text-blue"">◆アビリティ使用時に充填Lvが上昇(最大*)</span>","충전 Lv에 비례해 공격 UP/오의 데미지UP/오의 데미지 상한UP<br><span class=""text-blue"">◆어빌리티 사용시 충전 Lv이 상승(최대*)</span>"
◆アビリティ使用時に充填Lvが上昇(最大*),◆어빌리티 사용시 충전 Lv이 상승(최대*)
"<div class=""prt-text-small"">充填Lvに応じて攻撃UP/奥義ダメージUP/奥義ダメージ上限UP<br><span class=""text-blue"">◆アビリティ使用時に充填Lvが上昇(最大*)</span></div>","<div class=""prt-text-small"">충전 Lv에 비례해 공격 UP/오의 데미지 UP/오의 데미지 상한 UP<br><span class=""text-blue"">◆어빌리티 사용시 충전 Lv이 상승(최대*)</span></div>"
ラット・レース,랫 레리스
"爆弾を使用する<br><span class=""text-blue"">◆選択した爆弾によって効果が変化</span>","탄환을 사용한다<br><span class=""text-blue"">◆선택한 탄환에 따라 효과가 변화</span>"
◆選択した爆弾によって効果が変化,◆선택한 탄환에 따라 효과가 변화


"!잔다르크(SSR,암속통상)"
[堕乙女],[타락소녀]
ジャンヌダルク,잔다르크

リヴァース・シフト,리버스 시프트
リヴァース・シフト＋,리버스 시프트+
闇属性ダメージ(特大)/味方全体の闇属性攻撃UP/光属性ダメージカット(**%),암속성 데미지(특대)/아군 전체의 암속성 공격UP/광속성 데미지 컷(**%)
アンチ・リヴァーサル,안티 리버설
アンチ・リヴァーサル＋,안티 리버설+_
敵の防御DOWN/自分に不浄効果,적의 방어DOWN/자신에게 부정효과
インサイテッド,인시전
インサイテッド＋,인시전+
*ターンの間ステータスが変化,*턴동안 능력치가 변화
エターナル・カオス,이터널 카오스
"<div class=""prt-text-small"">自分に不死身効果/*ターン目に戦闘不能 <br><span class=""text-blue"">◆HP完全回復で解除/HP最大時使用不可</span></div>","<div class=""prt-text-small"">자신에게 불사신 효과/*턴 후에 전투불능 <br><span class=""text-blue"">◆HP완전 회복으로 해제/HP최대일 경우 사용 불가</span></div>"
ダーク・ラピュセル,다크・라 퓌셀
自分のHPが少ないほど攻撃UP,자신의 HP가 적은 만큼 공격UP


"!제타(SSR,암속통상)"
[真紅の花影],[진홍의 화염]
ゼタ,제타

プロミネンススパイク,프로미넌스 스파이크
プロミネンススパイク＋,프로미넌스 스파이크_
闇属性ダメージ(特大)/味方全体のクリティカル確率UP,암속성 데미지(특대)/아군 전체의 크리티컬 확률UP
シャイニング・スター,샤이닝 스타
シャイニング・スター＋,샤이닝 스타+
敵に闇属性ダメージ/弱体耐性DOWN(累積)/命中率DOWN,적에게 암속성 데미지/약체 내성DOWN(누적)/명중률DOWN
インフィニット・ワンダーズ,인피니트 원더즈
インフィニット・ワンダーズ＋,인피니트 원더즈+
