Language,SceneCode,Type,Name,Origin,Korean
Japanese,"scene_cp8_q4_s30,843",detail,이오,"うぐ……う,うっさい!<br>ぐすっ……<br>でも……泣いてる場合じゃないよね。","으구....으,웃어요!<br>꾹....<br>그래도……울 때가 아니지."
Japanese,"scene_cp8_q4_s30,843",detail,이오,島をめちゃくちゃにしたり……<br>人を操って悪いことをさせたり……,섬을 엉망으로 만들거나....<br>사람을 조종해서 나쁜짓을 시키거나....
Japanese,"scene_cp8_q4_s30,843",detail,이오,"帝国はこんなひどいことを,<br>他の群島でもやってるわけ?",제국은 이런 몹쓸 짓을 <br> 다른 군도에서도 해?
Japanese,"scene_cp8_q4_s30,843",detail,카타리나,"……私が知る限り,<br><span class='scene-font-place'>エルステ帝国</span>に人道という言葉はない。</span>",……내가 알기로는 <br><span class='scene-font-place>에르스테 제국</span>에 인도라는 말은 없다.</span>
Japanese,"scene_cp8_q4_s30,843",detail,카타리나,"彼らが目的のため,<br>手段を選んだことなど,<br>かつて,一度たりともなかったな……","그들이 목적을 위해,<br>수단을 선택한 것 등,<br>예전에, 한번도 없었지……"
Japanese,"scene_cp8_q4_s30,843",detail,이오,"そっか……<br>……ねぇ,師匠,あたし……","그렇구나……<br>……야, 스승님, 나……"
Japanese,"scene_cp8_q4_s30,843",detail,자카 대공,"わかっとる……<br>行ってこい,イオ。","알아……<br>다녀와, 이오."
Japanese,"scene_cp8_q4_s30,843",detail,자카 대공,"行って,笑顔にしてやれ。<br>非道に涙した皆がまた笑えるように,<br>帝国なんぞ,ぶちのめしてこい!!",가서 웃으면서 해.<br>무도하게 눈물지은 모두가 다시 웃을 수 있도록 <br>제국따위 때려눕혀라!!
Japanese,"scene_cp8_q4_s30,843",detail,이오,"うんっ……!<br>決めた……<br>あたし,[플레이어]と一緒に行く!!","응...!<br>결정했어...<br>나, [플레이어]랑 같이 갈래!!"
Japanese,"scene_cp8_q4_s30,843",detail,이오,だってあたし師匠の弟子だもん!<br>やられっぱなしじゃいられないわ!!,그치만 난 스승의 제자인걸!<br>당하고만 있을순 없어!!
Japanese,"scene_cp8_q4_s30,843",detail,비,"え……<br>嬢ちゃん,オイラ達に,<br>付いてくるってのか……?","에....<br>아가씨, 오라들에게<br>따라온다는거야....?"
Japanese,"scene_cp8_q4_s30,843",detail,이오,"もちろん!<br>これからよろしくね,トカゲちゃん!",물론! 앞으로 잘 부탁해 도마뱀!
Japanese,"scene_cp8_q4_s30,843",detail,비,"だからオイラはトカゲじゃねぇって!<br>[플레이어]も,<br>なんとか言ってくれよ!","그러니까 오이라는 도마뱀이 아니라고!<br>[플레이어]도,<br>어떻게든 말해줘!"
Japanese,"scene_cp8_q4_s30,843",sel1_txt,,"<span class='scene-font-katari'>よろしく,イオ</span>","<span class='scene-font-katari'>잘 부탁해요, 이오</span>"
Japanese,"scene_cp8_q4_s30,843",sel2_txt,,<span class='scene-font-katari'>仲良くしようよ</span>,<span class='scene-font-katari'>사이좋게지내자</span>
Japanese,"scene_cp8_q4_s30,843",detail,이오,うんっ!<br>最強の魔法を見せたげるんだから!<br>期待しててよねっ!,응!<br>최강의 마법을 보여줄꺼니까!<br>기대해주세요!
Japanese,"scene_cp8_q4_s30,843",detail,비,どんなもんだか……,어떤것일까……
Japanese,"scene_cp8_q4_s30,843",detail,이오,"……トカゲの皮って,<br>結構良い防具になるらしいわね。","……도마뱀의 가죽은,<br>꽤 좋은 방구가 되는 것 같네."
Japanese,"scene_cp8_q4_s30,843",detail,비,ひっ!?,히!?
Japanese,"scene_cp8_q4_s30,843",detail,비,"そうだぜ!<br>一緒に旅するなら,<br>やっぱり相性ってのは大切だよな!","그렇지! 함께 여행한다면, 역시 궁합은 중요하지!"
Japanese,"scene_cp8_q4_s30,843",detail,이오,"そう……<br>じゃあ,残念だけど,<br>トカゲさんは<span class='scene-font-place'>バルツ</span>に残るのね……","그래……<br>그럼, 유감이지만,<br>도마뱀상은<spanclass='scene-font-place>발츠</span>에 남는구나……"
Japanese,"scene_cp8_q4_s30,843",detail,비,んなっ!?,나네!?
Japanese,"scene_cp8_q4_s30,843",detail,자카 대공,"まぁ,ああいう子じゃが,<br>よろしく頼んだぞ。","뭐, 그런 아이는 아니지만,<br>잘 부탁했어."
Japanese,"scene_cp8_q4_s30,843",detail,자카 대공,"……っと,そうじゃ,<br>それと,お主らに渡すものと<br>伝えておくことがあってな。","...또, 그럼 <br> 그리고, 어머니들에게 건네줄 것과 <br> 전해둘 것이 있어서 말이야."
Japanese,"scene_cp8_q4_s30,843",detail,자카 대공,"ほれ……<br>お主らは,これを集めておるのだろう?","홀려라……<br> 주인들은, 이것을 모으고 있겠지?"
Japanese,"scene_cp8_q4_s30,843",detail,카타리나,これは……<span class='scene-font-spword'>空図の欠片</span>。,これ は …… < span class = ' scene - font - spword ' > 空 図 の 欠片 < / span > 。
Japanese,"scene_cp8_q4_s30,843",detail,자카 대공,"気づいたら,わしの手の中にあっての。<br>奴の……コロッサスからの,<br>最後の贈り物なのかもしれん。","정신을 차려보니, 내 손안에 있어. <br> 놈의……콜로서스에서 온, <br> 마지막 선물일지도 몰라."
Japanese,"scene_cp8_q4_s30,843",detail,루리아,ありがとうございます……<br>大公様。,감사합니다....<br> 대공님.
Japanese,"scene_cp8_q4_s30,843",detail,자카 대공,"うむ,礼には及ばんよ。<br>それは然るべき者が持つべきじゃからな<br>それと,伝えておくことじゃが……","음, 사례에는 급판이에요.<br>그것은 마땅한 자가 가져야 할 것이니까<br>그리고 전해두어야 하는 것이지만……"
Japanese,"scene_cp8_q4_s30,843",detail,자카 대공,"<span class='scene-font-place'>エルステ帝国</span>の黒騎士と連れの少女。<br>彼らは,<span class='scene-font-place'>アウギュステ</span>で<br>何かしようとしているらしい。",<span class='scene-font-place>에르스테 제국</span>의 흑기사와 일행인 소녀.<br> 그들은 <span class='scene-font-place>아우귀스테</span>에서 <br>무언가를 하려는 모양이다.
Japanese,"scene_cp8_q4_s30,843",detail,카타리나,<span class='scene-font-place'>アウギュステ列島</span>……<br>水満ちる青の島か。,<span class='scene-font-place>아우귀스테 열도</span>…….<br>물이 가득한 푸른 섬인가.
Japanese,"scene_cp8_q4_s30,843",detail,,"<span class='scene-font-katari'>水の島,</span><span class='scene-font-place'>アウギュステ</span><span class='scene-font-katari'>。</span><br><span class='scene-font-katari'>[플레이어]達の旅は</span><br><span class='scene-font-katari'>次の島へと続く。</span>","<span class='scene-font-katari'>물의 섬, </span><span class='scene-font-place> 아우귀스테.</span><span class='scene-font-katari'><br>[플레이어]들의 여행은 <br> 다음 섬으로 이어진다.</span>"
English,"scene_cp8_q1_s10,811",synopsis,,"To Io, the magic power overflowing from the mechanical monsters is further proof of the archduke's involvement. [플레이어] and company continue to encourage her as they search the factory for the archduke."
English,"scene_cp8_q1_s10,811",detail,,"The mechanical monsters lying in wait for the crew are enough to convince Io that her master, the archduke, is ahead."
English,"scene_cp8_q1_s10,811",detail,,But she also realizes something else: the archduke must be waiting within the deepest part of the cavern.
English,"scene_cp8_q1_s10,811",detail,Io,There's no mistaking the magical energy from these machines... My master made them. I'm sure of it!
English,"scene_cp8_q1_s10,811",detail,Vyrn,This archduke guy sure makes some wicked stuff!
English,"scene_cp8_q1_s10,811",detail,Io,"I want to believe in you, Master..."
English,"scene_cp8_q1_s10,811",detail,Rackam,"Io... We won't know what's going on down here until we see it with our own two eyes. You love this master of yours, right?"
English,"scene_cp8_q1_s10,811",detail,Io,Yeah...
English,"scene_cp8_q1_s10,811",detail,Vyrn,"All right then! Let's get goin', [플레이어]!"
English,"scene_cp8_q1_s20,812",synopsis,,"[플레이어] and company defeat monsters left and right, protecting Io as she searches desperately for her teacher."
English,"scene_cp8_q1_s20,812",detail,Rackam,There's that sleezeball from earlier! No way we're losing to them!
English,"scene_cp8_q1_s20,812",detail,Io,"Master! Where are you? You <span class='scene-font-italic'>are</span> here, aren't you?"
English,"scene_cp8_q1_s20,812",detail,Vyrn,"[플레이어], stick close to Io! Somethin' tells me a single mage isn't gonna be able to handle this alone!"
English,"scene_cp8_q1_s20,812",detail,Monster,Groaar!
English,"scene_cp8_q1_s20,812",detail,Katalina,The moment of truth has arrived! Allow me to protect you!
English,"scene_cp8_q2_s10,821",synopsis,,"As the crew progresses through the underground factory, Lyria senses a powerful presence. Io discovers some old Draph bones and realizes they're the remnants of the workers who populated the factory in ancient times."
English,"scene_cp8_q2_s10,821",detail,Katalina,Take that!
English,"scene_cp8_q2_s10,821",detail,Drang,"Aw, thanks guys! You shouldn't have! Thank you, thank you!"
English,"scene_cp8_q2_s10,821",detail,Katalina,"We're not here to protect you, you buffoon!"
English,"scene_cp8_q2_s10,821",detail,Vyrn,"We can't let him throw us off our game right now, Katalina!"
English,"scene_cp8_q2_s10,821",detail,Katalina,You're right... Stay sharp!
English,"scene_cp8_q2_s10,821",detail,Io,Master... Where are you?
English,"scene_cp8_q2_s10,821",detail,Io,Eek!
English,"scene_cp8_q2_s10,821",detail,Rackam,Are these... Draph bones?
English,"scene_cp8_q2_s10,821",detail,Io,It can't be... Are they the master's? No... that's impossible...
English,"scene_cp8_q2_s10,821",detail,Katalina,"Relax, Io. They're incredibly old and weathered."
English,"scene_cp8_q2_s10,821",detail,Io,"Um, r-right... I mean..."
English,"scene_cp8_q2_s10,821",detail,Io,I knew that! Obviously!
English,"scene_cp8_q2_s10,821",detail,Vyrn,Did the Astrals force Draphs to work here?
English,"scene_cp8_q2_s10,821",detail,Io,They probably attracted attention for their strength and dexterity...
English,"scene_cp8_q2_s10,821",detail,Katalina,Let's meet this archduke of yours. He may just be able to explain what's going on here.
English,"scene_cp8_q2_s20,822",synopsis,,Lyria senses a tremendous force from deep within the underground factory. [플레이어] and company are shocked by its sheer size.
English,"scene_cp8_q2_s20,822",detail,Lyria,I'm sensing a surge of power from... something big...
English,"scene_cp8_q2_s20,822",detail,Rackam,Tch... Looks like that bad feeling of mine was spot on.
English,"scene_cp8_q2_s20,822",detail,Katalina,"Is it a primal beast, Lyria?"
English,"scene_cp8_q2_s20,822",detail,Lyria,I don't know... What is this?
English,"scene_cp8_q2_s20,822",detail,Lyria,I can't... hear its voice...
English,"scene_cp8_q2_s20,822",detail,Io,What in the skies has my master been creating?
English,"scene_cp8_q3_s10,831",synopsis,,"In the deepest part of the underground factory, with [플레이어] and company at her side, Io is finally reunited with her master, the archduke. Io calls out to him in desperation but is met with a cold, determined response."
English,"scene_cp8_q3_s10,831",detail,Rackam,All right! That monstrosity we're after is dead ahead!
English,"scene_cp8_q3_s10,831",detail,Katalina,"Rackam, don't forget! Our goal is to take the archduke into custody!"
English,"scene_cp8_q3_s10,831",detail,Vyrn,"That dubious duo led us on a wild goose chase but now they're gone? Watch it, guys!"
English,"scene_cp8_q3_s10,831",detail,Io,"I'm going to be able to see you again, right, Master? You're... in there, right?"
English,"scene_cp8_q3_s10,831",detail,Lyria,"It'll all be okay, Io. I'm sure it'll all work out... [플레이어] will see to it!"
English,"scene_cp8_q3_s10,831",detail,???,...
English,"scene_cp8_q3_s10,831",detail,Rackam,Is that... an iron giant?
English,"scene_cp8_q3_s10,831",detail,Katalina,"L-Lyria, I need answers. Is this a primal beast?"
English,"scene_cp8_q3_s10,831",detail,Lyria,It's—
English,"scene_cp8_q3_s10,831",detail,Vyrn,"Get a load of the size of that thing! It's gotta be a primal beast, right?"
English,"scene_cp8_q3_s10,831",detail,Io,Master? Are you here? <span class='scene-font-italic'>Master</span>?
English,"scene_cp8_q3_s10,831",detail,Tzaka the Great,"You've arrived at last, I see. This foolish disciple of mine..."
English,"scene_cp8_q3_s10,831",detail,Io,"What are you doing, Master? Let's go home! Together!"
English,"scene_cp8_q3_s10,831",detail,Tzaka the Great,"If you've made it this far, Io, you must have seen them, yes? The corpses of my kinsmen, long forgotten."
English,"scene_cp8_q3_s10,831",detail,Io,The Draph bones we found on the way here...
English,"scene_cp8_q3_s10,831",detail,Tzaka the Great,My brethren were made servants of the Astrals during the War.
English,"scene_cp8_q3_s10,831",detail,Tzaka the Great,They created primal beasts here. The craftspeople who work here today are descendants of those hardworking souls. They stole the technology of the Astrals and made it their own.
English,"scene_cp8_q3_s10,831",detail,Io,...
English,"scene_cp8_q3_s10,831",detail,Tzaka the Great,This iron giant is a remnant of the dream they shared to fly the flag of rebellion and take back what was rightfully theirs.
English,"scene_cp8_q3_s10,831",detail,Tzaka the Great,Colossus... A primal beast forged in steel to deliver my people from bondage!
English,"scene_cp8_q3_s10,831",detail,Tzaka the Great,I will finish what they started by breathing the breath of life into it... at any cost!
English,"scene_cp8_q3_s10,831",detail,Io,Master...
English,"scene_cp8_q3_s10,831",detail,Tzaka the Great,"Storytime is over. Proceed no further. Ignore me at your peril, for I will show no mercy even to you."
English,"scene_cp8_q3_s20,832",synopsis,,"Io is stricken with grief upon being rejected by her master, and Lyria tells her what she sensed in the archduke's heart. Io resolves to confront the archduke once again and promises to bring him home even if that means defeating him in combat."
English,"scene_cp8_q3_s20,832",detail,Io,"Oh, Master... What would drive you to do this? It was like you couldn't even see me..."
English,"scene_cp8_q3_s20,832",detail,Io,I was so sure he'd understand if I could just speak to him directly... What am I supposed to do now?
English,"scene_cp8_q3_s20,832",detail,Lyria,"I can finally hear it, Io."
English,"scene_cp8_q3_s20,832",detail,Io,Huh?
English,"scene_cp8_q3_s20,832",detail,Lyria,The giant... is crying. It slept for such a long time... and now it's been awakened for the sake of something horrible.
English,"scene_cp8_q3_s20,832",detail,Lyria,"The archduke is crying too, deep down. So let's save him... together! Me and [플레이어] are with you!"
English,"scene_cp8_q3_s20,832",detail,,"Within a deep, dark ravine, Io once again confronts the archduke."
English,"scene_cp8_q3_s20,832",detail,Tzaka the Great,"So, Io. Even <span class='scene-font-italic'>you</span> have decided to steal this away from me, have you?"
English,"scene_cp8_q3_s20,832",detail,Io,Master... It's time to wake up.
English,"scene_cp8_q3_s20,832",detail,Tzaka the Great,Excuse me?
English,"scene_cp8_q3_s20,832",detail,Io,"The nightmare is over... You can stop now, okay? The Astrals are gone."
English,"scene_cp8_q3_s20,832",detail,Tzaka the Great,This is all I've ever wanted. My kinsmen died with hearts full of regret all so that they could see their dream become reality.
English,"scene_cp8_q3_s20,832",detail,Io,It's not a dream. It's a nightmare... and I'm going to shatter it!
English,"scene_cp8_q3_s20,832",detail,Io,Master! Today I'm going to surpass you! I'm going to free you from your nightmare!
English,"scene_cp8_q3_s20,832",detail,Io,And when I do... I'll release you from the tragedies of the past!
English,"scene_cp8_q4_s10,841",synopsis,,"Cornered, the archduke activates the primal beast Colossus. To return him to his senses, [플레이어] and company face the iron giant together."
English,"scene_cp8_q4_s10,841",detail,Tzaka the Great,My dream has been trampled? It's not... going to come true?
English,"scene_cp8_q4_s10,841",detail,Io,"It's time to give up, Master. It was all just a bad dream."
English,"scene_cp8_q4_s10,841",detail,Tzaka the Great,You mean to tell me that my dream... the deepest desire of my ancient kinsmen... that sublime merging of art and ultimate technology... has been <span class='scene-font-italic'>shattered</span>?
English,"scene_cp8_q4_s10,841",detail,Io,<span class='scene-font-italic'>Master</span>!
English,"scene_cp8_q4_s10,841",detail,Tzaka the Great,Never!
English,"scene_cp8_q4_s10,841",detail,Tzaka the Great,I'll never give up! I... I must fulfill the dream of my brethren!
English,"scene_cp8_q4_s10,841",detail,Katalina,This shaking... It can't be!
English,"scene_cp8_q4_s10,841",detail,Colossus,...!
English,"scene_cp8_q4_s10,841",detail,Vyrn,The archduke activated Colossus!
English,"scene_cp8_q4_s10,841",detail,Tzaka the Great,"Oho... You've awakened at last, my precious Colossus!"
English,"scene_cp8_q4_s10,841",detail,Io,"Master, I'm begging you! Look at it! Do you see how sick and twisted it looks being forced to awaken in this era? It's so... sad!"
English,"scene_cp8_q4_s10,841",detail,Io,"Is this what your ancestors wanted? It's not, is it? <span class='scene-font-italic'>Is it</span>?"
English,"scene_cp8_q4_s10,841",detail,Tzaka the Great,"Heheh... Heheheh! No one can stop you, my mighty Colossus! Bwahahaha!"
English,"scene_cp8_q4_s10,841",detail,Io,"Oh, Master..."
English,"scene_cp8_q4_s10,841",detail,Katalina,Io... There's nothing else we can do.
English,"scene_cp8_q4_s10,841",detail,Katalina,We have to defeat that iron giant... and force the archduke to open his eyes.
English,"scene_cp8_q4_s10,841",detail,Tzaka the Great,I won't let you or the empire lay so much as a finger on my Colossus!
English,"scene_cp8_q4_s10,841",detail,Vyrn,"It's gonna be okay, Io! [플레이어]'s here... we're all here! There's no way we can lose!"
English,"scene_cp8_q4_s20,842",synopsis,,"Io vows to restore the archduke to his old, smiling self by defeating Colossus even if it's his dearest work."
English,"scene_cp8_q4_s20,842",detail,Vyrn,One more push! Just take out the giant's body and we're done!
English,"scene_cp8_q4_s20,842",detail,Io,Master... You taught me that magic exists to make people happy.
English,"scene_cp8_q4_s20,842",detail,Tzaka the Great,...
English,"scene_cp8_q4_s20,842",detail,Io,"It might be your dream... It might be a wish from long ago, but... I'm going to defeat that giant."
English,"scene_cp8_q4_s20,842",detail,Tzaka the Great,So that's your answer?
English,"scene_cp8_q4_s20,842",detail,Io,"Yes. You're not smiling after all. So I'm sorry, Master, but... I'm your disciple."
English,"scene_cp8_q4_s20,842",detail,Io,I learned so much from you... and this time... It's my turn!
English,"scene_cp8_q4_s20,842",detail,Io,"Just watch me, Master. I'm gonna use the best, strongest magic I have to bring back your smile... just the way you taught me!"
English,"scene_cp8_q4_s20,842",detail,Lyria,"(You can do it, Io!)"
English,"scene_cp8_q4_s20,842",detail,Drang,"What do you think? They're doing good work out there, don't you think?"
English,"scene_cp8_q4_s20,842",detail,Black Knight,Not bad... Lyria seems to be considerably shaken as well.
English,"scene_cp8_q4_s20,842",detail,Black Knight,But she's still not ready. Her destination remains distant. We won't be able to bring her back for some time...
English,"scene_cp8_q4_s30,843",synopsis,,"The archduke regains his senses and kindly sends Io off on a new journey. Based on what the archduke has to say, [플레이어] and company decide to make the Auguste Isles their next destination."
English,"scene_cp8_q4_s30,843",detail,Katalina,Did we get it?
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,Aaghh... My dream... my giant... It's crumbling before my eyes...
English,"scene_cp8_q4_s30,843",detail,Io,Master?
English,"scene_cp8_q4_s30,843",detail,Io,"Master, watch out!"
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,What's this? The giant... protected me? It should have been immobile!
English,"scene_cp8_q4_s30,843",detail,Io,Huff... huff... huff...
English,"scene_cp8_q4_s30,843",detail,,"The shattered giant responds to Io's voice, protecting Tzaka before finally dying."
English,"scene_cp8_q4_s30,843",detail,Black Knight,I suspected as much. Still... that was certainly interesting.
English,"scene_cp8_q4_s30,843",detail,Black Knight,"In light of the situation, I will overlook your infidelities to the empire, Archduke Tzaka."
English,"scene_cp8_q4_s30,843",detail,Black Knight,Lyria... [플레이어]... I look forward to our next encounter.
English,"scene_cp8_q4_s30,843",detail,???,Look forward...
English,"scene_cp8_q4_s30,843",detail,Drang,See you later! Time to clock out for the day! Adios!
English,"scene_cp8_q4_s30,843",detail,Sturm,We'll settle this... next time.
English,"scene_cp8_q4_s30,843",detail,Rackam,Hey! Hold it right there! Where do you think you're going?
English,"scene_cp8_q4_s30,843",detail,Katalina,"Let them go, Rackam! Right now our priority is apprehending the archduke!"
English,"scene_cp8_q4_s30,843",detail,,"The archduke sleeps for three days straight following the incident, with Io watching over him the entire time."
English,"scene_cp8_q4_s30,843",detail,,"Tzaka smiles gently as he awakens from the ordeal, almost as if he's a completely different person."
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,I've put you all through so much. I can offer nothing but apologies.
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,What have I done...
English,"scene_cp8_q4_s30,843",detail,Lyria,"Your feelings got through to the giant, Archduke! That's why it protected you..."
English,"scene_cp8_q4_s30,843",detail,Io,"That's right, Master! You've done enough."
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,Is that so? Heheh...
English,"scene_cp8_q4_s30,843",detail,Lyria,"I'm so happy your teacher is back, Io."
English,"scene_cp8_q4_s30,843",detail,Io,"Lyria, [플레이어]... Thank you so much... Sniff..."
English,"scene_cp8_q4_s30,843",detail,Vyrn,"You may have beaten that Colossus, but you're still a crybaby..."
English,"scene_cp8_q4_s30,843",detail,Io,Sniff... Quiet! But you're right. This is no time for tears.
English,"scene_cp8_q4_s30,843",detail,Io,The empire messed up the island and manipulated my master into doing all sorts of horrible things.
English,"scene_cp8_q4_s30,843",detail,Io,Does the empire do this kind of stuff on the other archipelagos too?
English,"scene_cp8_q4_s30,843",detail,Katalina,"From what I've seen, the Erste Empire doesn't know the meaning of the word <span class='scene-font-italic'>humane</span>."
English,"scene_cp8_q4_s30,843",detail,Katalina,They'll do whatever it takes to achieve their goals. The ends <span class='scene-font-italic'>always</span> justify the means.
English,"scene_cp8_q4_s30,843",detail,Io,"I see. Master, I... I think I want to—"
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,"I know. Follow your heart, Io."
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,The empire's brought a lot of misery to a lot of people... It's time to beat the empire to a pulp and give those victims something to smile about!
English,"scene_cp8_q4_s30,843",detail,Io,"Right! I've decided, [플레이어]... I'm coming with you!"
English,"scene_cp8_q4_s30,843",detail,Io,I'm a disciple of Tzaka the Great! I refuse to sit around when there's work to be done!
English,"scene_cp8_q4_s30,843",detail,Vyrn,Huh? You're comin' with us?
English,"scene_cp8_q4_s30,843",detail,Io,"I am! So how about a cease-fire, lizard?"
English,"scene_cp8_q4_s30,843",detail,Vyrn,"For the last time, I'm <span class='scene-font-italic'>not</span> a lizard! Say somethin', [플레이어]!"
English,"scene_cp8_q4_s30,843",sel1_txt,,"Welcome aboard, Io."
English,"scene_cp8_q4_s30,843",sel2_txt,,Let's be friends!
English,"scene_cp8_q4_s30,843",detail,Io,Thanks! I'm gonna show you the best magic you've ever seen!
English,"scene_cp8_q4_s30,843",detail,Vyrn,Should I be scared?
English,"scene_cp8_q4_s30,843",detail,Io,I bet that scaly skin of yours would make for some good armor.
English,"scene_cp8_q4_s30,843",detail,Vyrn,Eeep!
English,"scene_cp8_q4_s30,843",detail,Vyrn,"Yeah! If we're going on a journey together, it's gonna be important for everyone's personalities to mesh!"
English,"scene_cp8_q4_s30,843",detail,Io,I see... I'm afraid you're gonna have to stay behind in Valtz then.
English,"scene_cp8_q4_s30,843",detail,Vyrn,Wha?
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,"I know she's a handful, but I'm trusting you to look after her."
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,"Ah. That reminds me. I forgot to mention this, but I have a gift and a message for you."
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,"Here... You're collecting these, yes?"
English,"scene_cp8_q4_s30,843",detail,Katalina,This is... a piece of the sky map!
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,"When I came to, it was in my hand. Perhaps this was one final gift from Colossus."
English,"scene_cp8_q4_s30,843",detail,Lyria,"Thank you, sir..."
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,Don't mention it. It's better off in your hands. As for the message...
English,"scene_cp8_q4_s30,843",detail,Tzaka the Great,Apparently the Black Knight and that girl are trying to do something on Auguste.
English,"scene_cp8_q4_s30,843",detail,Katalina,"The Auguste Isles... That blue, aquatic island chain, eh?"
English,"scene_cp8_q4_s30,843",detail,,"[플레이어]'s journey now leads the crew to Auguste, the island of water, where new encounters await."
