orig,kr
※武器・召喚石でそれぞれ設定が共通化されます<br>※エレメントは武器・召喚石ともに共通化されません,※무기·소환석으로 각각 설정이 공통화 됩니다<br>※엘리먼트는 무기·소환석 모두 공통화 되지 않습니다.
倉庫のソート設定共通化,창고 정렬 설정 공통화
武器・召喚石倉庫の並び順・絞り込み設定を「売却」「移動」「リサイクル」と共通にすることができます,"무기, 소환석 창고의 정렬 순서 및 추출 설정을 '매각', '이동', '리사이클'과 공통으로 할 수 있습니다."
※武器・召喚石倉庫でそれぞれ設定が共通化されます<br>※エレメントは武器・召喚石倉庫ともに共通化されません,※무기·소환석 창고에서 각각 설정이 공통화 됩니다<br>※엘리먼트는 무기 및 소환석 창고 모두 공통화 되지 않습니다.
編成自動絞り込み設定,편성 자동 추출 설정
編成入れ替えリストを、選択したキャラクター・装備のレアリティと属性で自動的に絞り込むことができます,편성 교체 리스트를 선택한 캐릭터/장비의 레어리티와 속성으로 자동적으로 압축할 수 있습니다.
自動化する,자동화한다
※SSレア以外のキャラクター・装備と入れ替えを行う場合、上位のレアリティも絞り込み対象となります,"※SSR 이외의 캐릭터/장비와 교체할 경우, 상위의 레어리티도 추출 대상이 됩니다."
購入金額通知機能の表示設定,구매금액 알림 기능 표시 설정
毎月、一定額以上のモバコインを使用した場合に、その旨のポップアップを表示できます,"매월 일정 금액 이상의 모바코인을 사용한 경우, 관련된 내용의 팝업을 표시할 수 있습니다."
今日からはじめるグラブルアイコンの非表示,오늘부터 시작하는 그랑블루 아이콘 숨김
アイコンの非表示設定,아이콘 숨김 설정
「今日からはじめるグラブル」アイコンを非表示にします,오늘부터 시작하는 그랑블루 아이콘을 숨깁니다.
※アイコン表示Rankを超えると、設定内容に関わらず非表示になります,※아이콘 표시 Rank를 초과하면 설정내용에 상관없이 숨김이 됩니다.
表示される内容,표시되는 내용
アイコン表示位置,아이콘 표시 위치
会話シーン設定,회화 장면 설정
演出の自動再生,연출의 자동 재생
会話シーンでの演出が自動で進みます,회화 장면에서의 연출이 자동으로 진행됩니다
テキストの一括表示,텍스트 일괄 표시
テキストが文字送りされず一括で表示されます,텍스트가 문자 전송되지 않고 일괄로 표시됩니다.
クエスト設定,퀘스트 설정
クエストのイベントスキップ,퀘스트 이벤트 스킵
クリア済みクエストの会話シーンをスキップします,클리어 완료된 퀘스트의 회화 장면을 건너뛰기 합니다.
アドベンチャーパートのスキップ,어드벤처 파트의 스킵
クエスト中のアドベンチャーパートをスキップします,퀘스트중인 어드벤처 파트를 건너뜁니다.
スキップしない場合、演出が表示されます,"스킵하지 않을 경우, 연출이 표시됩니다."
スキップする場合、アイテムの入手結果のみ表示されます,"건너뛰기 할 경우, 아이템 입수 결과만 표시됩니다."
バトル開始時の編成内容の表示,배틀 시작 시 편성 내용 표시
バトル前のパーティ選択画面に表示する情報を変更します,배틀 전 파티 선택 화면에 표시할 정보를 변경합니다.
「アビリティ」設定の場合,어빌리티' 설정의 경우
「加護効果」設定の場合,가호효과' 설정의 경우
敵が特殊な能力を持つ場合の警告表示,적이 특수한 능력을 가졌을 때 경고 표시
特定の属性ダメージへの耐性を持つ敵が登場するクエストに表示される、バトル開始時の警告表示の設定を変更できます,특정 속성 대미지에 내성이 있는 적이 등장하는 퀘스트에 표시되는 배틀 시작시 경고 표시 설정을 변경할 수 있습니다.
編成の中で「メインメンバー」または「サブ含む全メンバー」に、不利になってしまう属性のキャラが含まれている場合に警告が表示されます,편성 중 [메인멤버] 또는 [서브포함 전멤버]에게 불리해지는 속성의 캐릭터가 포함되어 있을 경우 경고가 표시됩니다.
※クエストが未クリアの場合、設定内容にかかわらず表示されます,"※퀘스트가 미클리어인 경우, 설정내용에 관계없이 표시됩니다."
天破の祈りの使用確認の表示,천파의 기도 사용 확인의 표시
「天破の祈り」を発動できるクエストにおいて、発動の確認を行うかどうかを設定します,천파의 기도'를 발동할 수 있는 퀘스트에서 발동 여부를 확인합니다.
表示する場合、クエストに挑戦する度に「天破の祈り」を発動するかどうか任意で選ぶことができます,표시할 경우 퀘스트 도전 때마다 천파의 기도 발동 여부를 임의로 선택할 수 있습니다.
表示しない場合、「天破の祈り」は発動することはできません,표시를 하지 않으면 천파의 기도가 발동될 수 없습니다.
バトル前画面でのAUTO切り替え,배틀 전 화면에서 AUTO 전환
バトル前画面において、AUTO切り替えを使用するかどうか設定します,배틀 전 화면에서 AUTO 전환 사용 여부를 설정합니다.
「ON」の場合、バトル前画面を*回タッチすると確認が表示され再度タッチするとオートアタックが有効になります,ON의 경우 배틀전화면을 *회 터치하면 확인이 되며 다시 터치하면 오토어택이 유효화 됩니다.
「常にON」の場合、バトル前画面を*回タッチするとオートアタックが有効になります,항상 ON인 경우 배틀전화면을 *회 터치하면 오토어택이 유효화 됩니다.
クエスト便利設定,퀘스트 편리 설정
PCブラウザ版設定,PC브라우저판설정
設定,설정


!탑페이지
AD（外部リンクへジャンプします）,AD（외부링크로 점프합니다.）
ゲーム初期設定,게임초기설정
※ゲーム演出の詳細設定は、いつでも変更できます,※게임연출의 상세한 설정은 언제든지 변경가능합니다.
対応機種,대응기종
"■動作環境<br>iPhone *以降の端末 iOS*.*以上<br>Safari/SkyLeap<br><span class=""txt-ios-hide"">Android *.*以上搭載の端末<br>標準ブラウザ/Chrome/SkyLeap<br></span><br>※iOS*.*未満では、音声が再生されない場合がございます。<br><span class=""txt-ios-hide"">※Android*.*.xでは、音声が再生されない場合がございます。<br></span>※動作する端末は順次拡大対応を進めております。<br>※動作環境であっても一部端末で動作しない場合がございます。<br>※iOS*.x以下<span class=""txt-ios-hide"">、Android *.*以下</span>は非対応となります。<br><br>■推奨環境<br>iPhone *s以降の端末 iOS*.*以上<br>Safari/SkyLeap<br><span class=""txt-ios-hide"">Android*.*以上搭載の端末<br>Chrome/SkyLeap</span>","■동작환경<br>iPhone *이후의 단말 iOS*.*이상<br>Safari/SkyLeap<br><span class=""txt-ios-hide"">Android *.*이상 탑재 단말<br>표준 브라우저/Chrome/SkyLeap<br></span><br>※iOS*.*미만에서는 음성이 재생되지 않는 경우가 있습니다.<br><span class=""txt-ios-hide"">※Android*.*.x에서는 음성이 재생되지 않는 경우가 있습니다.<br></span>※동작하는 단말은 순차적으로 늘려가고있습니다.<br>※동작환경이라도 일부 단말에서 동작하지 않는 경우가 있습니다.<br>※iOS*.x이하<span class=""txt-ios-hide"">、Android *.*이하</span>는 대응하지 않습니다.<br><br>■추천환경<br>iPhone *s이후의 단말 iOS*.*이상<br>Safari/SkyLeap<br><span class=""txt-ios-hide"">Android*.*이상 탑재 단말<br>Chrome/SkyLeap</span>"
違反行為に対する措置について,위반행위에 대한 조치에 대해
一部コンテンツに関して、<br>iOS版アプリではご利用できません。<br>,일부 콘텐츠에 대해<br>iOS판 어플에서는 이용할 수 없습니다.<br>
トップページ,탑 페이지
新着情報,최신정보
言語設定 / Set Language,언어설정 / Set Language
日本語,일본어
"<option value=""*"" selected="""">日本語</option>							<option value=""*"">English</option>","<option value=""*"" selected="""">일본어</option>							<option value=""*"">English</option>"

"<a href=""https://customer.granbluefantasy.jp/"" target=""_blank"" class=""atx-lead-link"">お問い合わせ</a>","<a href=""https://customer.granbluefantasy.jp/"" target=""_blank"" class=""atx-lead-link"">문의하기</a>"
お問い合わせ,문의하기
ログイン,로그인
ログインするアカウントを選択してください。,로그인할 계정을 선택해주세요.



!강화UI
大成功確率 *％<br>										ボーナス 獲得経験値＋**<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋**<br>					보너스 대성공확률＋*.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋**<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋**<br>					보너스 대성공확률＋*.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋**<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋**<br>					보너스 대성공확률＋*.**％<br>
大成功確率 *％<br>										ボーナス 獲得経験値＋***<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋***<br>					보너스 대성공확률＋*.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋***<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋***<br>					보너스 대성공확률＋*.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋***<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋***<br>					보너스 대성공확률＋*.**％<br>
大成功確率 *％<br>										ボーナス 獲得経験値＋****<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋****<br>					보너스 대성공확률＋*.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋****<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋****<br>					보너스 대성공확률＋*.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋****<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋****<br>					보너스 대성공확률＋*.**％<br>
大成功確率 *％<br>										ボーナス 獲得経験値＋******<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋*****<br>					보너스 대성공확률＋*.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋******<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋*****<br>					보너스 대성공확률＋*.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋******<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋*****<br>					보너스 대성공확률＋*.**％<br>
大成功確率 *％<br>										ボーナス 獲得経験値＋*******<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋******<br>					보너스 대성공확률＋*.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋*******<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋******<br>					보너스 대성공확률＋*.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋*******<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋******<br>					보너스 대성공확률＋*.**％<br>
大成功確率 *％<br>										ボーナス 獲得経験値＋**<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋**<br>					보너스 대성공확률＋**.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋**<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋**<br>					보너스 대성공확률＋**.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋**<br>					ボーナス 大成功確率＋*.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋**<br>					보너스 대성공확률＋**.**％<br>
大成功確率 *％<br>										ボーナス 獲得経験値＋***<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋***<br>					보너스 대성공확률＋**.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋***<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋***<br>					보너스 대성공확률＋**.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋***<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋***<br>					보너스 대성공확률＋**.**％<br>
大成功確率 *％<br>										ボーナス 獲得経験値＋****<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋****<br>					보너스 대성공확률＋**.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋****<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋****<br>					보너스 대성공확률＋**.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋****<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋****<br>					보너스 대성공확률＋**.**％<br>
大成功確率 *％<br>										ボーナス 獲得経験値＋******<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋*****<br>					보너스 대성공확률＋**.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋******<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋*****<br>					보너스 대성공확률＋**.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋******<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋*****<br>					보너스 대성공확률＋**.**％<br>
大成功確率 *％<br>										ボーナス 獲得経験値＋*******<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 *％<br>										보너스 획득경험치＋******<br>					보너스 대성공확률＋**.**％<br>
大成功確率 **％<br>										ボーナス 獲得経験値＋*******<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 **％<br>										보너스 획득경험치＋******<br>					보너스 대성공확률＋**.**％<br>
大成功確率 ***％<br>										ボーナス 獲得経験値＋*******<br>					ボーナス 大成功確率＋**.**％<br>,대성공확률 ***％<br>										보너스 획득경험치＋******<br>					보너스 대성공확률＋**.**％<br>
スキルLvアップ確率：*％,스킬Lv업 확률：*％
スキルLvアップ確率：**％,스킬Lv업 확률：**％
スキルLvアップ確率：***％,스킬Lv업 확률：***％

"獲得経験値：<span class=""exp"">******</span><br>","획득경험치：<span class=""exp"">******</span><br>"
"獲得経験値：<span class=""exp"">*****</span><br>","획득경험치：<span class=""exp"">*****</span><br>"
"獲得経験値：<span class=""exp"">****</span><br>","획득경험치：<span class=""exp"">****</span><br>"
"獲得経験値：<span class=""exp"">***</span><br>","획득경험치：<span class=""exp"">***</span><br>"
"獲得経験値：<span class=""exp"">**</span<br>","획득경험치：<span class=""exp"">**</span><br>"
"獲得経験値：<span class=""exp"">*</span<br>","획득경험치：<span class=""exp"">*</span><br>"
"<div class=""prt-attribute-icon*""></div>属性強化スキルの効果発動！<br>						獲得経験値アップ！","<div class=""prt-attribute-icon*""></div>속성 강화스킬 효과발동！<br>						획득경험치업！"
素材武器を選択してください,소재 무기를 선택해주세요.
素材選択,소재 선택
おすすめ選択,자동 선택
ベース変更,베이스 변경
属性強化ヘルプ,속성강화 헬프
表示切替,표시전환
売却価格,판매가격
素材時のスキルLv強化量,강화시 스킬 Lv 최대치
"<span class=""selected-num""></span>			素材決定","<span class=""selected-num""></span>			소재결정"
素材を選択してください（最大**個）,소재를 선택해주세요.（최대**개）
スキルLv/高,스킬Lv/높음
育成アイテムを使用できます,육성 아이템을 사용할 수 있습니다.
SSレアのスキルLvを*→*に上げることができる。,SSR의 스킬Lv을 *→*으로 올릴 수 있다
SSレアのスキルLvを*→**に上げることができる。,SSR의 스킬 Lv을 *→**으로 올릴 수 있다
SSレアのスキルLvを**→**に上げることができる。,SSR의 스킬 Lv을 **→**으로 올릴 수 있다
武器強化TOPに戻る,무기강화TOP으로 돌아간다
"<span class=""selected-num"">*</span>			素材決定","<span class=""selected-num"">*</span>			소재결정"
"次のLvまで <span class=""exp"">**</span>","다음 Lv까지 <span class=""exp"">**</span>"
Sレアの武器が含まれています！,SR 무기가 포함되어있습니다!


*****個,*****개
****個,****개
***個,***개
**個,**개
*個,*개

武器上限解放TOPに戻る,무기상한해방 TOP으로 돌아간다
武器上限解放,무기상한해방
素材武器,소재무기
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　**********ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　**********루피"
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　*********ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　*********루피"
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　********ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　********루피"
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　*******ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　*******루피"
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　******ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　******루피"
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　*****ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　*****루피"
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　****ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　****루피"
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　***ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　***루피"
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　**ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　**루피"
"合成費用　<span class=""txt-cost-num"">*</span>			ルピ<br>			所持ルピ　*ルピ","합성비용　<span class=""txt-cost-num"">*</span>			루비<br>			소지루피　*루피"

"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　**********ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　**********루피"
"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　*********ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　*********루피"
"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　********ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　********루피"
"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　*******ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　*******루피"
"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　******ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　******루피"
"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　*****ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　*****루피"
"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　****ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　****루피"
"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　***ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　***루피"
"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　**ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　**루피"
"合成費用　<span class=""txt-cost-num"">**</span>			ルピ<br>			所持ルピ　*ルピ","합성비용　<span class=""txt-cost-num"">**</span>			루비<br>			소지루피　*루피"

"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　**********ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　**********루피"
"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　*********ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　*********루피"
"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　********ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　********루피"
"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　*******ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　*******루피"
"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　******ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　******루피"
"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　*****ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　*****루피"
"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　****ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　****루피"
"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　***ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　***루피"
"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　**ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　**루피"
"合成費用　<span class=""txt-cost-num"">***</span>			ルピ<br>			所持ルピ　*ルピ","합성비용　<span class=""txt-cost-num"">***</span>			루비<br>			소지루피　*루피"

"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　**********ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　**********루피"
"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　*********ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　*********루피"
"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　********ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　********루피"
"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　*******ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　*******루피"
"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　******ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　******루피"
"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　*****ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　*****루피"
"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　****ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　****루피"
"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　***ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　***루피"
"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　**ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　**루피"
"合成費用　<span class=""txt-cost-num"">****</span>			ルピ<br>			所持ルピ　*ルピ","합성비용　<span class=""txt-cost-num"">****</span>			루비<br>			소지루피　*루피"

"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　**********ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　**********루피"
"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　*********ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　*********루피"
"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　********ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　********루피"
"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　*******ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　*******루피"
"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　******ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　******루피"
"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　*****ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　*****루피"
"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　****ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　****루피"
"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　***ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　***루피"
"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　**ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　**루피"
"合成費用　<span class=""txt-cost-num"">*****</span>			ルピ<br>			所持ルピ　*ルピ","합성비용　<span class=""txt-cost-num"">*****</span>			루비<br>			소지루피　*루피"

"合成費用　<span class=""txt-cost-num"">******</span>			ルピ<br>			所持ルピ　**********ルピ","합성비용　<span class=""txt-cost-num"">******</span>			루비<br>			소지루피　**********루피"

所持数　*** / ***,소지수　*** / ***
所持数　** / ***,소지수　** / ***
所持数　* / ***,소지수　* / ***
所持数　** / **,소지수　** / **
所持数　* / **,소지수　* / **
強化,강화
上限解放,상한해방
キャラ強化,캐릭터 강화
並び替えて表示する,정렬을 바꿔서 표시한다
第*条件,제*조건
並び替え条件,정렬조건
レア度,레어도
戦力,전력
攻撃力,공격력
属性順,속성순
得意武器,특기무기
入手順,입수순
並び順,정렬순
低い順,낮은 순
高い順,높은 순
絞り込んで表示する,골라서 표시한다
基本設定,기본설정
レアリティ,레어리티
タイプ,타입
種族,종족
性別,성별


シリーズ,시리즈
武器の種類,무기의 종류
カテゴリ*,카테고리*
セラフィック<br>ウェポン,세라픽 웨폰
[セラフィック<br>ウェポン],[세라픽 웨폰]
リミテッドシリーズ,리미티드 시리즈
[リミテッドシリーズ],[리미티드 시리즈]
終末の神器,종말의 신기
[終末の神器],[종말의 신기]
ドラゴニック<br>ウェポン,드래고닉 웨폰
[ドラゴニックウェポン],[드래고닉 웨폰]
天星器,천성기
[天星器],[천성기]
プライマルシリーズ,프라이멀 시리즈
[プライマルシリーズ],[프라이멀 시리즈]
四象武器,사상무기
[四象武器],[사상무기]
レガリアシリーズ,레갈리아 시리즈
[レガリアシリーズ],[레갈리아 시리즈]
マグナシリーズ,마그나 시리즈
[マグナシリーズ],[마그나 시리즈]
オールド・<br>プライマルシリーズ,올드・프라이멀<br>시리즈
[オールド・プライマルシリーズ],[올드・프라이멀 시리즈]
虚ろなる神器,공허한 신기
[虚ろなる神器],[공허한 신기]
六道武器,육도무기
[六道武器],[육도무기]
アストラルウェポン,아스트랄 웨폰
ローズシリーズ,로즈 시리즈
オメガウェポン,오메가 웨폰
バハムートウェポン,바하무트 웨폰
エピックウェポン,에픽 웨폰
コスモスシリーズ,코스모스 시리즈
スペリオルシリーズ,스페리올 시리즈
ヴィンテージ<br>シリーズ,빈티지 시리즈
英雄武器,영웅무기
複製品,복제품
依代,의대
朽ち果てた武器,썩은무기
セフィリアン・<br>オールドウェポン,세피리안・올드 웨폰
新世界の礎,신세계의 초석
オイラは,이몸은
強化素材,강화소재
アンセスタル<br>シリーズ,안세스탈<br>시리즈
十天光輝,십천광휘
[アストラルウェポン],[아스트랄 웨폰]
[ローズシリーズ],[로즈 시리즈]
[オメガウェポン],[오메가 웨폰]
[バハムートウェポン],[바하무트 웨폰]
[エピックウェポン],[에픽 웨폰]
[コスモスシリーズ],[코스모스 시리즈]
[スペリオルシリーズ],[스페리올 시리즈]
[ヴィンテージシリーズ],[빈티지 시리즈]
[英雄武器],[영웅무기]
[複製品],[복제품]
[依代],[의대]
[朽ち果てた武器],[썩은무기]
[セフィリアン・オールドウェポン],[세피리안・올드 웨폰]
[新世界の礎],[신세계의 초석]
[オイラは],[이몸은]
[強化素材],[강화소재]
[アンセスタルシリーズ],[안세스탈 시리즈]
[十天光輝],[십천광휘]

プロヴィデンス<br>シリーズ,프로비던스 시리즈
ジェネシス<br>シリーズ,제네시스 시리즈
マグナシリーズ,마그나 시리즈
オプティマス<br>シリーズ,옵티머스 시리즈
オプティマス・<br>ディヴィジョン,옵티머스・디비전
天司シリーズ,전사 시리즈
アーカルム<br>シリーズ,아카룸 시리즈
エピックシリーズ,에픽 시리즈
カーバンクル<br>シリーズ,카벙클 시리즈
デュナミス<br>シリーズ,듀나미스 시리즈
