orig,kr
ニュートリエント,뉴트리언트
味方全体にストレングス効果/被回復上限UP,아군 전체에게 스트렝스 효과 / 피회복 상한 UP
マッドバイタリティ,매드 바이탈리티
アドレナリンラッシュ,아드레날린 러시
味方全体の奥義ゲージ上昇量大幅UP/効果終了時にショート効果,아군 전체의 오의 게이지 상승량 대폭 UP / 효과 종료시 쇼트 효과

!닌자 스킬
忍術,인술









風魔手裏剣,풍마수리검
"<div class=""prt-text-small"">敵に自属性ダメージ/印に応じて追加効果発動　<span class=""text-blue"">刀：自分の忍術再使用間隔短縮　格闘：自分のダブルアタック確率UP/攻撃UP</span></div>","<div class=""prt-text-small"">적에게 자신의 속성 데미지 / 인에 따라 추가 효과 발동　<span class=""text-blue"">도：자신의 인술 재사용 간격 단축　격투：자신의 더블어택 확률 UP / 공격 UP</span></div>"
朧,오보로
"<div class=""prt-text-small"">敵に自属性ダメージ　<span class=""text-blue"">刀：自分に暗闇効果/ダブルアタック確率UP　格闘：自分の攻撃UP/防御DOWN/奥義ゲージ上昇量UP</span></div>","<div class=""prt-text-small"">적에게 자신의 속성 데미지　<span class=""text-blue"">도：자신에게 암흑 효과 / 더블어택 확률 UP　격투：자신의 공격 UP / 방어 DOWN / 오의 게이지 상승량 UP</span></div>"

焙烙玉,배락옥
マナバースト,마나 버스트
ドラゴンブレイク,드래곤 브레이크
スペルブースト,스펠 부스트
エレメンタルキャスト,엘레멘탈 캐스트






!사무라이 계열
画竜点睛,화룡정점
瞑想,명상
"<div class=""prt-text-small"">自分の攻撃UP/クリティカル確率UP/弱体効果を全て回復　<span class=""text-blue"">◆奥義ゲージを**％消費</span></div>","<div class=""prt-text-small"">자신의 공격 UP / 크리티컬 확률 UP / 약체 효과를 전부 회복　<span class=""text-blue"">◆오의 게이지를 **％ 소비</span></div>"
鴉雀無声,아작무성
"<div class=""prt-text-small"">自分の防御UP　<span class=""text-blue"">刀：自分に幻影効果(*回)/自分の攻撃DOWN　弓：自分の攻撃UP/連続攻撃確率DOWN/奥義ゲージDOWN</span></div>","<div class=""prt-text-small"">자신의 방어 UP　<span class=""text-blue"">도：자신에게 환영 효과(*회) / 자신의 공격 DOWN　활：자신의 공격 UP / 연속공격 확률 DOWN / 오의 게이지 DOWN</span></div>"
剣禅一如,검선일체
雲散霧消,운산무소
大鷲返し,독수리반환
無明斬,무명참
烈刀一閃,열도일섬

!검성 계열
剣神解放,검신해방
剣神共鳴,검신공명
集気,집기
グロリアス・アーツ,글로리어스・아츠
斬釘截鉄,참정절철
エスパーダ,에스파다
ドゥプレクス,두플렉스
コルミロス,콜미로스

!건슬링어 계열
アーリーショット,얼리샷
トライン,트라인
バレットリロード,불릿 리로드
スリーラウンドバースト,쓰리라운드 버스트
ブリッツバースト,블리츠 버스트
フルファイア,풀 파이어
フォーティチュード,포티튜드
ゲリーリャ,게릴라

!현자 계열
天眼陣,천안진
宿命陣,숙명진
他心陣,타심진
"<div class=""prt-text-small"">自分のHPを奥義ゲージに変換<span class=""text-blue""><br>◆HPは現在の半分になる</span></div>","<div class=""prt-text-small"">자신의 HP를 오의 게이지로 변환<span class=""text-blue""><br>◆HP는 현재의 절반이 된다</span></div>"
ブラックチャーム,블랙참
三明,삼명
テネブラエ,테네브레
ムーンライト,문라이트
スペシャルボム,스페셜 봄

!어쌔신 계열
アサシネーション,어새시네이션
バニッシュ,배니쉬
自分の敵対心を味方になすりつける,자신의 적대심을 아군에게 넘긴다
ダブルアサシン,더블 어새신
エクセキュート,익스큐션
ハイディング,하이딩
ディヴォーション,디보션
悪夢の再演,악몽의재연
バーブド・ワイヤー,버브드 와이어

!드럼마스터 계열
極点,극점
熱烈峻厳,열렬준엄
闘志の残響,투지의잔향
ライジングフォース,라이징포스
律動共振,율동공진
モッシュピット,모쉬 핏
ジェット・トゥ・ジェット,제트 투 제트
アンリーシュザフューリー,언리쉬 더 퓨리

!댄서 계열
アトラクト・サルサ,어트랙트・살사
プリンシパル・クラシック,프린시펄・클래식
リンガリング・セント,링가링・센트
ヴァリアシオン,바리에이션

!메카닉 계열
アクティベート,액티베이트
フレキシブル・アーツ,플랙시블・아츠
リフューリング,리퓨어링
アクチュエーション,액튜에이션

!럼버잭
木こりのうた,나무꾼의 노래
"自分に木こりのうた効果　<span class=""text-blue"">◆効果中は様々な条件で森のなかまたちがサポートしてくれる</span>","자신에게 나무꾼의 노래 효과　<span class=""text-blue"">◆효과중 여러가지 조건으로 숲의 동료들이 서포트</span>"
大伐断,대벌단
"敵に自属性ダメージ/自分のクリティカル確率UP　<span class=""text-blue"">◆*回発動で会心効果/*回発動でダメージ上限UP追加</span>","적에게 자신의 속성 데미지 / 자신의 크리티컬 확률 UP　<span class=""text-blue"">◆*회 발동으로 회심 효과 / *회 발동으로 데미지 상한 UP 추가</span>"
弱点を突いた際に稀にダメージが上昇する状態,약점 공격시 드물게 데미지가 상승하는 상태
落葉焚き,모닥불
"落葉焚きを展開/自分にバリア効果　<span class=""text-blue"">◆落葉焚き中毎ターン味方全体の攻防UP(累積)/高揚効果/バリア解除時落葉焚きを解除</span>","모닥불을 전개 / 자신에게 배리어 효과　<span class=""text-blue"">◆모닥불 중 매턴 아군 전체의 공방 UP(누적) / 고양 효과 / 배리어 해제시 모닥불 해제</span>"
クリティカル発動時に与ダメージが上昇する状態,크리티컬 발동시 가하는 데이지가 상승하는 상태
一度に与えるダメージが一定以上に達した時、さらに大きなダメージを与えられるようになった状態,"한 번에 가하는 데미지가 일정 이상에 도달했을 때, 더 큰 데미지를 가할 수 있는 상태"
展開中毎ターン味方全体の攻防UP(累積)/奥義ゲージが上昇する状態(消去不可/耐久値が無くなると解除),전개 중 매턴 아군 전체 공방 UP(누적) / 오의 게이지가 상승하는 상태(소거불가/내구치가 없어지면 해제)
安らぎの木もれ日,포근한 숲 속 햇살
"味方全体のHP回復　<span class=""text-blue"">◆*回発動で弱体効果を*つ回復/*回発動で弱体効果無効(*回)追加</span>","아군 전체의 HP 회복　<span class=""text-blue"">◆*회 발동으로 약화 효과 *개 회복 / *회 발동으로 약화 효과 무효화(*회) 추가</span>"
弱体効果を*回無効化する状態,약화 효과를 *회 무효화하는 상태
森と共に歩むもの,숲과 함께 걸어가는자
経過ターンに応じて自分のステータスUP,경과 턴에 따라 자신의 스테이터스 UP


!카발리
ホースマンズデューティ,호스맨즈 듀티
"味方全体に自属性追撃効果　<span class=""text-blue"">槍：自分にブロック効果/敵対心大幅UP　銃：自分に被ダメージ無効(*回)/敵対心大幅DOWN</span>","아군 전체에게 자속성 추격효과　<span class=""text-blue"">창：자신에게 블록 효과/적대심 대폭UP　총：자신이 받는 데미지무효(*회)/적대심 대폭DOWN</span>"
ドラグラクト,드래그랙트
"ターゲットに関わらず*回自属性ダメージ　<span class=""text-blue"">槍：自分のHP回復<br>銃：自分のチェインバースト性能UP(累積)</span>","타게에 관계없이 *회 자속성 데미지　<span class=""text-blue"">창：자신의 HP 회복<br>총：자신의 체신버스트 성능UP(누적)</span>"
バタリング・ラム,배터링・람
"敵に自属性ダメージ　<span class=""text-blue"">槍：敵の強化効果を*つ無効化　銃：敵にスロウ効果　◆人馬一体Lv*の時*回発動</span>","적에게 자속성 데미지　<span class=""text-blue"">창：적의 강화효과를 *개 무효화　총：적에게 슬로우 효과　◆인마일체Lv이 *일 때 *회 발동</span>"
重騎兵の勲,중기병의 공훈
"槍装備時に奥義ゲージが溜まりにくいが被ダメージでカウンター(*回)/被ターゲット時に人馬一体Lvが*上昇(最大*)　<span class=""text-blue"">◆人馬一体Lvに応じて防御UP/敵対心UP</span>","창 장비시 오의 게이지가 잘 쌓이지 않게되지만 데미지를 받을 때 카운터(*회)/데미지를 받을 때 인마일체Lv이 *상승(최대*)　<span class=""text-blue"">◆인마일체Lv에 따라서 방어UP/적대심UP</span>"
竜騎兵の勲,용기병의 공훈
"銃装備時に最大HP**%減少/自分の残りHPが多いほど味方全体の攻撃が大きくUP/被ダメージしなかった時に人馬一体Lvが*上昇(最大*)　<span class=""text-blue"">◆人馬一体Lvに応じて連続攻撃確率UP/敵対心DOWN</span>","총 장비시 최대 HP**%감소/자신의 남은 HP가 많을 수록 아군 전체의 공격력 크게 UP/데미지를 받지 않았을 때 인마일체Lv이 *상승(최대*)　<span class=""text-blue"">◆인마일체Lv에 따라서 연속공격활률UP/적대심DOWN</span>"
ハイ・コマンド,하이・커맨드
"自分に気高き使命効果　<span class=""text-blue"">槍：重騎兵の勲のカウンター回数UP(*回)/全力でカウンター　銃：味方全体の連続攻撃確率UP</span>","자신에게 긍지높은 사명 효과　<span class=""text-blue"">창：중기병의 공훈의 카운터 회수UP(*회)/전력으로 카운터　총：아군 전체의 연속공격확률UP</span>"














!라이징포스 언리쉬더퓨리 에러 팝업창
魂の解放が不足しているためアビリティを発動できません,영혼의 해방이 부족하여 어빌리티를 발동할 수 없습니다.




所持,소지
