orig,kr
ノースリーブ紳士,노슬리브 신사
獲得条件：[蒼烈の志士]オイゲンのLvを**にする,획득조건：[푸른 열정의 지사] 오이겐의 Lv을 **으로 올린다

ビィくんのナイト,비이군의 기사
獲得条件：[蒼の守護者]カタリナのLvを**にする,획득조건：[푸른 수호자] 카타리나의 Lv을 **으로 올린다

おませなレディ,조숙한 아가씨
獲得条件：[蒼心の少女]イオのLvを**にする,획득조건：[푸른 마음의 소녀] 이오의 Lv을 **으로 올린다

永遠のＪＫ,영원한ＪＫ
獲得条件：[蒼界の守人]ロゼッタのLvを**にする,획득조건：[창계의 수호자] 로제타의 Lv을 **으로 올린다

デュレーショニズム,듀레이셔니즘

完全なるムダ毛処理,완벽한 제모

わらびもち！！,와라비모찌！！

託された未来,맡겨진 미래

努力の天才,노력의 천재
獲得条件：[神箭の射手]スーテラのLvを**にする,획득조건：[신전의 사수] 스테라의 Lv을 **으로 올린다

ロマンの求道者,낭만의 구도자
獲得条件：[岩拳の老兵]ソリッズのLvを**にする,획득조건：[바위주먹의 노병] 소릿즈의 Lv을 **으로 올린다

誘夢の奏者,이끄는 꿈의 연주자
獲得条件：[誘夢の奏者]セレフィラのLvを**にする,획득조건：[이끄는 꿈의 연주자] 세레피라의 Lv을 **으로 올린다

ゴブリンスレイヤー,고블린 슬레이어
獲得条件：[ゴブリンスレイヤー]ルシウスのLvを**にする,획득조건：[고블린 슬레이어] 루시우스의 Lv을 **으로 올린다

炎雷の申し子,불과 번개가 내려준 아이
獲得条件：[炎雷の申し子]アレクのLvを**にする,획득조건：[불과 번개가 내려준 아이] 알렉의 Lv을 **으로 올린다

全空一の大道芸人,모든 하늘 중에서도 제일가는 광대
獲得条件：[創笑の大道芸人]ウラムヌランのLvを**にする,획득조건：[웃음을 전하는 광대] 우람누란의 Lv을 **으로 올린다

星界の艇人,성계의 뱃사람
獲得条件：[星界の艇人]ノアのLvを**にする,획득조건：[성계의 뱃사람] 노아의 Lv을 **으로 올린다

ゴブリンキラー,고블린 킬러
獲得条件：[ゴブリンキラー]ティナのLvを**にする,획득조건：[고블린 킬러] 티나의 Lv을 **으로 올린다

島村卯月担当P,시마무라 우즈키 담당P
獲得条件：[スマイルブレイバー]島村卯月のLvを**にする,획득조건：[스마일 브레이버] 시마무라 우즈키의 Lv을 **으로 올린다

渋谷凛担当P,시부야 린 담당P
獲得条件：[ネバーセイバー]渋谷凛のLvを**にする,획득조건：[네버 세이버] 시부야 린의 Lv을 **으로 올린다

本田未央担当P,혼다 미오 담당P
獲得条件：[ホープスター]本田未央のLvを**にする,획득조건：[호프스타] 혼다 미오의 Lv을 **으로 올린다

なでぇ……,쓰담……
獲得条件：[降魔の操者]ダヌアのLvを**にする,획득조건：[항마의 조종자] 다누아의 Lv을 **으로 올린다

レディの涙を拭うために！,레이디의 눈물을 닦아주기 위해！
獲得条件：[ダンスールノーブル]アンジェのLvを**にする,획득조건：[당쉐르 노블] 안제의 Lv을 **으로 올린다

虜にしてさしあげますわ,사로잡겠어요
獲得条件：[曲刀の踊子]ガイーヌのLvを**にする,획득조건：[곡도의 무희] 가이누의 Lv을 **으로 올린다

全空のレディのために！,모든 하늘의 레이디를 위하여！
獲得条件：[エルーンの漂泊者]ヘルナルのLvを**にする,획득조건：[유랑하는 엘룬] 헤르날의 Lv을 **으로 올린다

夜明けの鷲王,새벽녘의 독수리 왕
獲得条件：[夜明けの鷲王]ネツァワルピリのLvを***にする,획득조건：[새벽녘의 독수리 왕] 네사왈필리의 Lv을 ***으로 올린다

小さな聖騎士,작은 성기사
獲得条件：[小さな聖騎士]シャルロッテのLvを***にする,획득조건：[작은 성기사] 샤를로테의 Lv을 ***으로 올린다

獲得条件：[開闢の錬金術師]カリオストロのLvを***にする,획득조건：[개벽의 연금술사] 칼리오스트로의 Lv을 ***으로 올린다

ヴァルプルギスの夜,발푸르기스의 밤
獲得条件：[ウィッチクラフト]マギサのLvを***にする,획득조건：[위치크래프트] 마기사의 Lv을 ***으로 올린다

フォビドゥンラヴァー,포비든 러버
獲得条件：[心眼の双葬女]レディ・グレイのLvを***にする,획득조건：[심안의 미망인] 레이디・그레이의 Lv을 ***으로 올린다

舞い降りし少女,내려온 소녀
獲得条件：[舞い降りし少女]アーミラのLvを***にする,획득조건：[내려온 소녀] 아미라의 Lv을 ***으로 올린다

片付けられない男子,끝내지 못한 남자
獲得条件：[俊英の双剣士]ランスロットのLvを***にする,획득조건：[준영의 쌍검사] 란슬롯의 Lv을 ***으로 올린다

王の力の継承に立ち会いし者,왕의 힘 계승 입회자
獲得条件：[千年を探す者]ユエルのLvを***にする,획득조건：[천년을 찾는 자] 유엘의 Lv을 ***으로 올린다

獲得条件：[狂恋の華鎧]ヴィーラのLvを***にする,획득조건：[광련의 화려한 갑옷] 비라의 Lv을 ***으로 올린다

成敗！,심판！
獲得条件：[竜殺しの騎士]ジークフリートのLvを***にする,획득조건：[용살의 기사] 지크프리트의 Lv을 ***으로 올린다

俺に背中を預けろ,내게 등을 맡겨라
獲得条件：[矜持の甲冑]ガウェインのLvを***にする,획득조건：[긍지의 갑주] 가웨인의 Lv을 ***으로 올린다

獲得条件：[聖乙女]ジャンヌダルクのLvを***にする,획득조건：[성처녀] 잔다르크의 Lv을 ***으로 올린다

稀代の智将,희대의 지혜로운 군사
獲得条件：[銀の軍師]アルタイルのLvを***にする,획득조건：[은빛 군사] 알타이르의 Lv을 ***으로 올린다

トサカの兄ちゃん,닭벼슬 형씨
獲得条件：[炎帝]パーシヴァルのLvを***にする,획득조건：[염제] 퍼시벌의 Lv을 ***으로 올린다

アイススマイル,아이스 스마일
獲得条件：アナスタシア・渋谷凛のLvを**にする,획득조건：아나스타샤・시부야 린의 Lv을 **으로 올린다

ポップンタイム,팝픈타임
獲得条件：赤城みりあ・十時愛梨・本田未央のLvを**にする,획득조건：아카기 미리아・토토키 아이리・혼다 미오의 Lv을 **으로 올린다

ともだちの輪,친구와의 인연
獲得条件：島村卯月・輿水幸子・赤城みりあのLvを**にする,획득조건：시마무라 우즈키・코시미즈 사치코・아카기 미리아의 Lv을 **으로 올린다

第*形態より先は未知の私よ,제*형태의 앞은 미지의 나야
獲得条件：称号「アイススマイル」、称号「ポップンタイム」、称号「ともだちの輪」を獲得する,"획득조건：칭호「아이스 스마일」, 칭호「팝픈타임」, 칭호「친구와의 인연」을 획득한다"

燃ゆる闘志,타오르는 투지
獲得条件：[蒼き迅雷の拳闘士]フェザーのLvを**にする,획득조건：[푸른 신뢰의 권투사] 페더의 Lv을 **으로 올린다

鎧袖一触,개수일촉
獲得条件：[冥闇の剛刃]バザラガのLvを***にする,획득조건：[명암의 칼날] 바자라가의 Lv을 ***으로 올린다

Do感,Do감(感)
獲得条件：[カフェdeパーリナイ]ローアインのLvを**にする,획득조건：[카페seo 퐈리나잇] 로아인의 Lv을 **으로 올린다

莫逆の友,절친한 친구
獲得条件：[奮励の儁秀]シルヴァのLvを***にする,획득조건：[노력하는 수재] 실바의 Lv을 ***으로 올린다

竜騎士,용기사
獲得条件：[竜騎士]ノイシュのLvを**にする,획득조건：[용기사] 노이슈의 Lv을 **으로 올린다

城ヶ崎美嘉担当P,죠가사키 미카 담당P
獲得条件：[イノセントテイマー]城ヶ崎美嘉のLvを**にする,획득조건：[이노센트 테이머] 죠가사키 미카의 Lv을 **으로 올린다

双葉杏担当P,후타바 안즈 담당P
獲得条件：[レイジーフェアリー]双葉杏のLvを**にする,획득조건：[레이지 페어리] 후타바 안즈의 Lv을 **으로 올린다

城ヶ崎莉嘉担当P,죠가사키 리카 담당P
獲得条件：[カリスマちびギャル]城ヶ崎莉嘉のLvを**にする,획득조건：[카리스마 꼬마 갸루] 죠가사키 리카의 Lv을 **으로 올린다

好き好き大好き超ラブリィ！,좋아 좋아 정말 좋아 슈퍼 러블리！
獲得条件：[壊天災]ハレゼナのLvを***にする,획득조건：[파괴하는 천재지변] 하레제나의 Lv을 ***으로 올린다

高貴なる,고귀한
獲得条件：[亡国の血脈]セルエルのLvを***にする,획득조건：[망국의 혈통] 세루엘의 Lv을 ***으로 올린다

あらあらまぁまぁ…,어머어머…
獲得条件：[花創の術師]レナのLvを***にする,획득조건：[꽃을 피우는 주술사] 레나의 Lv을 ***으로 올린다

悔いるがいい、クソッタレども──！,"뉘우쳐라, 빌어먹을 놈들아！"
獲得条件：[魔物を愛でる闇の聖職者]ウィルのLvを**にする,획득조건：[마물을 사랑하는 어둠의 성직자] 윌의 Lv을 **으로 올린다

ゾンビだもの。,좀비니까.
獲得条件：[ネクロマンサー]リタのLvを**にする,획득조건：[네크로맨서] 리타의 Lv을 **으로 올린다

お腹すいた…,배고파…
獲得条件：[爛漫の放浪娘]アーミラのLvを**にする,획득조건：[난만한 방랑아가씨] 아미라의 Lv을 **으로 올린다

"""スピードの向こう側""","""스피드 저 너머로"""
獲得条件：[蒼い流星]ミュオンのLvを**にする,획득조건：[푸른유성] 뮤온의 Lv을 **으로 올린다

頞儞羅大将,알니라대장(頞儞羅大将)
獲得条件：[南南西の守護神]アニラのLvを***にする,획득조건：[남남서의 수호신] 아니라의 Lv을 ***으로 올린다

あたためますか？,데워드릴까요？
獲得条件：[神託の妖童]アルルメイヤのLvを***にする,획득조건：[신탁의 요동] 아루루메이야의 Lv을 ***으로 올린다

ちゃーはんつくるよ！,볶음밥 만들거야！
獲得条件：[信愛の妹君]ヤイアのLvを**にする,획득조건：[신애하는 여동생] 야이아의 Lv을 **으로 올린다

君を愛していますよ,당신을 사랑합니다
獲得条件：[禁呪の恋人]サルナーンのLvを***にする,획득조건：[금지된 주술의 연인] 사루난의 Lv을 ***으로 올린다

勝負っ！,승부！
獲得条件：[揺らぎの斬姫]ナルメアのLvを***にする,획득조건：[동요하는 참희] 나루메아의 Lv을 ***으로 올린다

んんんぅんんんぅんんーっ！！！,으으읏으으으읏！！！
獲得条件：[鋼鉄の歌姫]エジェリーのLvを**にする,획득조건：[강철의 가희] 에제리의 Lv을 **으로 올린다

I'm Back,I'm Back
獲得条件：[伊達と酔狂の伝説]イングヴェイのLvを***にする,획득조건：[별난 허세의 전설] 잉그베이의 Lv을 ***으로 올린다

ディアドラ祭,디아드라제(祭)
獲得条件：[護国真龍]スカーサハのLvを***にする,획득조건：[호국진룡] 스카사하의 Lv을 ***으로 올린다

伝説製造機,전설 제조기
獲得条件：[古今独歩の大拳豪]ガンダゴウザのLvを***にする,획득조건：[고금독보의 대권호] 간다고우자의 Lv을 ***으로 올린다

バカッ！！(パァン),빠밤！！(쾅)
獲得条件：[天稟の射手]メーテラのLvを***にする,획득조건：[천품의 사수] 메테라의 Lv을 ***으로 올린다

安底羅大将,안저라대장(安底羅大将)
獲得条件：[西南西の守護神]アンチラのLvを***にする,획득조건：[서남서의 수호신] 안치라의 Lv을 ***으로 올린다

おじさんではない！,아저씨 아니다！
獲得条件：[雷迅卿]アルベールのLvを***にする,획득조건：[뇌신경] 알베르의 Lv을 ***으로 올린다

スクールアイドル応援会！,스쿨 아이돌 응원회！
獲得条件：[Aqours]桜内梨子＆高海千歌＆渡辺 曜のLvを***にする,획득조건：[Aqours] 사쿠라우치 리코＆타카미 치카＆와타나베 요우의 Lv을 ***으로 올린다

カフェイ～ン,카페～인
獲得条件：[復讐の天司]サンダルフォンのLvを***にする,획득조건：[복수의 천사] 산달폰의 Lv을 ***으로 올린다

ヴァンピィちゃんは最強ですし！,밤피쨩은 최강이니까！
獲得条件：[吸血姫]ヴァンピィのLvを***にする,획득조건：[뱀파이어 공주] 밤피의 Lv을 ***으로 올린다

＼パァァァ／,＼파아아아／
獲得条件：[氷国の希望]リリィのLvを***にする,획득조건：[얼음나라의 희망] 리리의 Lv을 ***으로 올린다

甲の薬は乙の毒,갑의 약은 을의 독
獲得条件：[妖しき薬師]シャオのLvを**にする,획득조건：[수상한 약사] 샤오의 Lv을 **으로 올린다

湧いてきたぜ湧いてきたぜ,끓어오른다고 끓어오른다고
獲得条件：[灰色の豹]アイルのLvを***にする,획득조건：[잿빛 표범] 아일의 Lv을 ***으로 올린다

受け継がれし剣,계승되는 검
獲得条件：[蒼天の守護騎士]カタリナのLvを***にする,획득조건：[창천의 수호기사] 카타리나의 Lv을 ***으로 올린다

**年来の友,**년지기 친구
獲得条件：[蒼空の先導者]ラカムのLvを***にする,획득조건：[창공의 선도자] 라캄의 Lv을 ***으로 올린다

ござる！,올시다！
獲得条件：[サムライドリーマー]ミリンのLvを**にする,획득조건：[사무라이 드리머] 미린의 Lv을 **으로 올린다

揺るがぬ覚悟,흔들리지 않는 각오
獲得条件：[七曜の騎士]黒騎士のLvを***にする,획득조건：[칠요의 기사] 흑기사의 Lv을 ***으로 올린다

迷企羅大将,미기라대장(迷企羅大将)
獲得条件：[西の守護神]マキラのLvを***にする,획득조건：[서의 수호신] 마키라의 Lv을 ***으로 올린다

ヒヨコちゃん,햇병아리
獲得条件：[真紅の穿光]ゼタのLvを***にする,획득조건：[진홍의 천광] 제타의 Lv을 ***으로 올린다

エッサーリアホートゥノミリーア,엣사리아 호투노미리아
獲得条件：[ガーディアン・オブ・ザ・ウインド]ティアマトのLvを***にする,획득조건：[가디언 오브 더 윈드] 티아마트의 Lv을 ***으로 올린다

料理が上手い系男子,요리를 잘하는 초식남
獲得条件：[不撓不屈の騎士]ヴェインのLvを***にする,획득조건：[불요불굴의 기사] 베인의 Lv을 ***으로 올린다

亡き母の光杖,돌아가신 어머니의 빛의 지팡이
獲得条件：[蒼翠の魔法少女]イオのLvを***にする,획득조건：[창취의 마법소녀] 이오의 Lv을 ***으로 올린다

フォレスト・ブートキャンプ,포레스트 부트캠프
獲得条件：[レンジャーヒーロー]ウェルダーのLvを**にする,획득조건：[레인저 히어로] 웰더의 Lv을 **으로 올린다

ツヨイドス,츠요이도스
獲得条件：[エンド・オブ・ザ]アオイドスのLvを***にする,획득조건：[엔드 오브 더] 아오이도스의 Lv을 ***으로 올린다

ハ虫類？無理ですわ,파충류는 무리네요
獲得条件：[七宝石の姫]レ・フィーエのLvを***にする,획득조건：[일곱 보석의 공주] 레・피에의 Lv을 ***으로 올린다

意地汚い欲しがりめ！,탐욕스러운 녀석！
獲得条件：[博徒の女帝]クリスティーナのLvを***にする,획득조건：[노름꾼 여제] 크리스티나의 Lv을 ***으로 올린다

俺も少し、本気になるか,"나도, 진심이 되어볼까"
獲得条件：[天月]三日月宗近のLvを***にする,획득조건：[천월] 미카즈키 무네치카의 Lv을 ***으로 올린다

これからも俺を驚かせてくれ,앞으로도 날 놀라게 해줘
獲得条件：[稀由]鶴丸国永のLvを***にする,회득조건：[뜻밖의 이유] 츠루마루 쿠니나가의 Lv을 ***으로 올린다

僕は兼さんの相棒だからね,난 카네씨의 파트너니까
獲得条件：[誠志]和泉守兼定のLvを***にする,획득조건：[진실된 마음] 이즈미노카미 카네사다의 Lv을 ***으로 올린다

写しの俺に何を期待しているんだか……,가짜인 내게 뭘 기대한다는 거야……
獲得条件：[傑刀]山姥切国広のLvを***にする,획득조건：[걸작] 야만바기리 쿠니히로의 Lv을 ***으로 올린다

新しい記憶を大切にする……,새로운 기억을 소중히……
獲得条件：[想来]骨喰藤四郎のLvを***にする,획득조건：[떠오르는 기억] 호네바미 토시로의 Lv을 ***으로 올린다

もっともっと世界を見に行くぜよ！,더 넓은 세계를 보러가자고！
獲得条件：[望遥]陸奥守吉行のLvを***にする,획득조건：[아득한 희망] 무츠노카미 요시유키의 Lv을 ***으로 올린다

一伐を極めし者,일벌의 극에 이른 자
獲得条件：[十天衆]ウーノが一伐の祈りを習得する,획득조건：[십천중] 우노가 일벌의 기도를 습득한다

二王を極めし者,이왕의 극에 이른 자
獲得条件：[十天衆]ソーンが二王の諍いを習得する,획득조건：[십천중] 송이 이왕의 언쟁을 습득한다

三寅を極めし者,삼인의 극에 이른 자
獲得条件：[十天衆]サラーサが三寅の祝福を習得する,획득조건：[십천중] 사라사가 삼인의 축복을 습득한다

四天を極めし者,사천의 극에 이른 자
獲得条件：[十天衆]カトルが四天の嘆きを習得する,획득조건：[십천중] 카토르가 사천의 비탄을 습득한다

五神を極めし者,오신의 극에 이른 자
獲得条件：[十天衆]フュンフが五神の慈しみを習得する,획득조건：[십천중] 퓐프가 오신의 자애를 습득한다

六崩を極めし者,육붕의 극에 이른 자
獲得条件：[十天衆]シスが六崩の悟りを習得する,획득조건：[십천중] 시스가 육붕의 깨달음을 습득한다

七星を極めし者,칠성의 극에 이른 자
獲得条件：[十天衆]シエテが七星の煌めきを習得する,획득조건：[십천중] 시에테가 칠성의 반짝임을 습득한다

八命を極めし者,팔명의 극에 이른 자
獲得条件：[十天衆]オクトーが八命の廻りを習得する,획득조건：[십천중] 옥토가 팔명의 순환을 습득한다

九界を極めし者,구계의 극에 이른 자
獲得条件：[十天衆]ニオが九界の繁栄を習得する,획득조건：[십천중] 니오가 구계의 번영을 습득한다

十狼を極めし者,십랑의 극에 이른 자
獲得条件：[十天衆]エッセルが十狼の雄叫びを習得する,획득조건：[십천중] 엣셀이 십랑의 포효를 습득한다

十天の極みに至りし者,십천의 극한에 이른 자
獲得条件：十天衆の全員の*番目のアビリティを習得する　※イベント「こくう、しんしん」で加入する「シス」は除きます,"회득조건：십천중 모두가 *번 어빌리티를 습득한다<br>※이벤트「허공, 심신」으로 가입하는 「시스」는 제외합니다"

否定するもの、拒絶するもの,부정하는 것、거부하는 것
獲得条件：[終末の神器]シリーズの武器全てのLvを***にする,획득조건：[종말의 신기]시리즈 무기를 모두 Lv***으로 올린다

我の第*形態！,나의 제*형태！
獲得条件：「[覚醒魔王]神崎蘭子」を最終上限解放する,획득조건：[각성마왕] 칸자키 란코의 최종상한해방


アーカルムの呼び声,아카룸의 부름
獲得条件：クエスト「胎動する世界」をクリア,획득조건：퀘스트「태동하는 세계」를 클리어

運命に挑みし者,운명에 도전한 자
獲得条件：「アーカルムの転世」でチェックポイントに*回到達する,획득조건：「아카룸의 전세」에서 체크 포인트에 *회 도달한다

ご利用は計画的に,사용은 계획적으로
獲得条件：アーカルムポイントを****獲得,획득조건：아카룸 포인트를 **** 획득

新進気鋭,신진기예
獲得条件：難度NORMALでポイント・アクイラ、ポイント・ベラトール、ポイント・ケルサスを踏破する,"획득조건：난이도 NORMAL에서 포인트・아퀼라, 포인트・벨라토르, 포인트・켈수스를 답파한다"

アーカルムの英傑,아카룸의 영걸
獲得条件：難度HARDでポイント・アクイラ、ポイント・ベラトール、ポイント・ケルサスを踏破する,"획득조건：난이도 HARD에서 포인트・아퀼라, 포인트・벨라토르, 포인트・켈수스를 답파한다"

アーカルムのお宝ゲッター,아카룸의 보물을 얻은 자
獲得条件：探索中に宝箱を**回開ける,획득조건：탐색중 보물상자를 **회 연다

セフィラ島探索者,세피라 섬 탐색자
獲得条件：アーカルムパスポートを***回使用する,획득조건：아카룸 패스포트를 ***회 사용한다

不穏な視線を暴きし者,불온한 시선을 밝혀낸 자
獲得条件：不穏な気配とともに現れた敵の撃破,획득조건：불온한 기색과 함께 나타난 적의 격파

星望の丘を巡りて,별맞이 언덕을 탐색했다
獲得条件：ポイント・アクイラ（NORMAL）星望の丘*-*を踏破

落命の崖を往き,낙명의 벼랑을 향해
獲得条件：ポイント・アクイラ（HARD）落命の崖*-*を踏破

朝焼けの木立を巡りて,아침햇살에 물든 숲을 탐색했다
獲得条件：ポイント・ベラトール（NORMAL）朝焼けの木立*-*を踏破

神宿の祭壇を往き,신이 잠든 제단을 향해
獲得条件：ポイント・ベラトール（HARD）神宿の祭壇*-*を踏破

黒耀砦跡を巡りて,흑요성의 흔적을 탐색했다
獲得条件：ポイント・ケルサス（NORMAL）黒耀砦跡*-*を踏破

輪廻峡を往き,윤회의 골짜기를 향해
獲得条件：ポイント・ケルサス（HARD）輪廻峡*-*を踏破

正義を裁きし者,정의를 재단하는 자
獲得条件：難度NORMALで「ジャスティス」を撃破,획득조건：난이도 NORMAL에서「저스티스」를 격파

刑死者を従えし者,사형수를 따르는 자
獲得条件：難度NORMALで「ザ・ハングドマン」を撃破,획득조건：난이도 NORMAL에서「행드맨」을 격파

死神を失わせし者,사신을 잃은 자
獲得条件：難度NORMALで「デス」を撃破,획득조건：난이도 NORMAL에서「데스」를 격파

節制をほどきし者,절제를 관둔 자
獲得条件：難度NORMALで「テンペランス」を撃破,획득조건：난이도 NORMAL에서「템퍼런스」를 격파

悪魔を堕としし者,악마를 홀린 자
獲得条件：難度NORMALで「ザ・デビル」を撃破,획득조건：난이도 NORMAL에서「데빌」을 격파

塔を砕きし者,탑을 부순 자
獲得条件：難度NORMALで「ザ・タワー」を撃破,획득조건：난이도 NORMAL에서「타워」를 격파

星を討ちし者,별을 때려눕힌 자
獲得条件：難度NORMALで「ザ・スター」を撃破,획득조건：난이도 NORMAL에서「스타」를 격파

月を眠らせし者,달을 잠재운 자
獲得条件：難度NORMALで「ザ・ムーン」を撃破,획득조건：난이도 NORMAL에서「문」을 격파

太陽を灼きし者,태양을 불태운 자
獲得条件：難度NORMALで「ザ・サン」を撃破,획득조건：난이도 NORMAL에서「선」을 격파

審判を翻しし者,심판을 뒤집은 자
獲得条件：難度NORMALで「ジャッジメント」を撃破,획득조건：난이도 NORMAL에서「저지먼트」를 격파

十の輪廻を巡りし者,십의 윤회를 순환한 자
獲得条件：難度HARDで「ワールド」を除く**種類のアーカルムシリーズを撃破,획득조건：난이도 HARD에서 「세계」를 제외한 **종류의 아카룸 시리즈를 격파

世界に手を伸ばしし者,세계에 손을 뻗친 자
獲得条件：アーカルム召喚石(Sレア)を*個獲得する,획득조건：아카룸 소환석(SR)을 *개 획득한다

正義を見つめし者,정의를 바라본 자
獲得条件：召喚石「ジャスティス(Sレア)」を獲得する,획득조건：소환석「저스티스(SR)」를 획득한다

刑死者を見つめし者,사형수를 바라본 자
獲得条件：召喚石「ハングドマン(Sレア)」を獲得する,획득조건：소환석「행드맨(SR)」을 획득한다

死を見つめし者,죽음을 바라본 자
獲得条件：召喚石「デス(Sレア)」を獲得する,획득조건：소환석「데스(SR)」를 획득한다

節制を見つめし者,절제를 바라본 자
獲得条件：召喚石「テンペランス(Sレア)」を獲得する,획득조건：소환석「템퍼런스(SR)」를 획득한다

悪魔を見つめし者,악마를 바라본 자
獲得条件：召喚石「デビル(Sレア)」を獲得する,획득조건：소환석「데빌(SR)」을 획득한다

塔を見つめし者,탑을 바라본 자
獲得条件：召喚石「タワー(Sレア)」を獲得する,획득조건：소환석「타워(SR)」를 획득한다

星を見つめし者,별을 바라본 자
獲得条件：召喚石「スター(Sレア)」を獲得する,획득조건：소환석「스타(SR)」를 획득한다

月を見つめし者,달을 바라본 자
獲得条件：召喚石「ムーン(Sレア)」を獲得する,획득조건：소환석「문(SR)」을 획득한다

太陽を見つめし者,태양을 바라본 자
獲得条件：召喚石「サン(Sレア)」を獲得する,획득조건：소환석「선(SR)」을 획득한다

審判を見つめし者,심판을 바라본 자
獲得条件：召喚石「ジャッジメント(Sレア)」を獲得する,획득조건：소환석「저지먼트(SR)」를 획득한다

Arcarum
獲得条件：アーカルム召喚石(SSレア)をすべて獲得する,획득조건：아카룸 소환석(SSR)을 전부 획득한다

アーカルムの心得,아카룸의 마음가짐
獲得条件：アーカルムチュートリアルを完了する,획득조건：아카룸 튜토리얼을 완료한다

ルビガメスレイヤー,루비거북 슬레이어
獲得条件：ルビガメの撃破,획득조건：루비거북을 격파

アルデバランスレイヤー,알데바란 슬레이어
獲得条件：アルデバランの撃破,획득조건：알데바란을 격파

カストル＆ポルックススレイヤー,카스토르＆폴룩스 슬레이어
獲得条件：カストルとポルックスの撃破,획득조건：카스토르와 폴룩스 격파

アーカルムの豪雄,아카룸의 영웅
獲得条件：ポイント・アクイラ(EXTREME)、ポイント・ベラトール(EXTREME)、ポイント・ケルサス(EXTREME)を踏破する,"획득조건：포인트・아퀼라(EXTREME), 포인트・벨라토르(EXTREME), 포인트・켈수스(EXTREME)를 답파한다"

十の宿命を刻みし者,열 가지 숙명을 새긴 자
獲得条件：難度EXTREMEで「ワールド」を除く**種類のアーカルムシリーズを撃破,획득조건：난이도 EXTREME에서 「세계」를 제외한 **종류의 아카룸 시리즈를 격파

白雲回廊を越え,백운회랑을 넘어서
獲得条件：ポイント・アクイラ（EXTREME）白雲回廊*-*を踏破,획득조건：포인트・아퀼라（EXTREME）백운회랑 *-*을 답파

祈祷師の石窟を越え,무녀의 석굴을 넘어서
獲得条件：ポイント・ベラトール（EXTREME）祈祷師の石窟*-*を踏破

ナルク廃坑を越え,나루크 폐갱을 넘어서
獲得条件：ポイント・ケルサス（EXTREME）ナルク廃坑*-*を踏破

正義に問われし者
獲得条件：召喚石「ジャスティス(SSレア)」の上限解放段階を*段階目まで進める

刑死者に問われし者
獲得条件：召喚石「ハングドマン(SSレア)」の上限解放段階を*段階目まで進める

死に問われし者
獲得条件：召喚石「デス(SSレア)」の上限解放段階を*段階目まで進める

節制に問われし者
獲得条件：召喚石「テンペランス(SSレア)」の上限解放段階を*段階目まで進める

悪魔に問われし者
獲得条件：召喚石「デビル(SSレア)」の上限解放段階を*段階目まで進める

塔に問われし者
獲得条件：召喚石「タワー(SSレア)」の上限解放段階を*段階目まで進める

星に問われし者
獲得条件：召喚石「スター(SSレア)」の上限解放段階を*段階目まで進める

月に問われし者
獲得条件：召喚石「ムーン(SSレア)」の上限解放段階を*段階目まで進める

太陽に問われし者
獲得条件：召喚石「サン(SSレア)」の上限解放段階を*段階目まで進める

審判に問われし者
獲得条件：召喚石「ジャッジメント(SSレア)」の上限解放段階を*段階目まで進める

正義に応えし者,정의에 응한 자
獲得条件：[義憤の女帝]マリア・テレサを仲間にする,획득조건：[의분의 여제] 마리아・테레사와 동료가 된다

刑死者に応えし者,사형수에 응한 자
獲得条件：[忘却の愚者]カイムを仲間にする,획득조건：[어리석은 망각자] 카임과 동료가 된다

死に応えし者,죽음에 응한 자
獲得条件：[嘆きの恋人]ニーアを仲間にする,획득조건：[비탄의 연인] 니아와 동료가 된다

節制に応えし者,절제에 응한 자
獲得条件：[止水の隠者]エスタリオラを仲間にする,획득조건：[지수의 은둔자] 에스탈리오라와 동료가 된다

悪魔に応えし者,악마에 응한 자
獲得条件：[鮮烈なる力]フラウを仲間にする,획득조건：[선렬한 힘] 프라우와 동료가 된다

塔に応えし者,탑에 응한 자
獲得条件：[禍殃なる魔術師]ロべリアを仲間にする,획득조건：[재앙이 된 마술사] 로베리아와 동료가 된다

星に応えし者,별에 응한 자
獲得条件：[怒涛の戦車]ガイゼンボーガを仲間にする,획득조건：[노도의 전차] 가이젠보거와 동료가 된다

月に応えし者,달에 응한 자
獲得条件：[欺瞞の女教皇]ハーゼリーラを仲間にする,획득조건：[기만의 여법황] 하제리라와 동료가 된다

太陽に応えし者,태양에 응한 자
獲得条件：[破天荒なる教皇]アラナンを仲間にする,획득조건：[전대미문의 교황] 아라난과 동료가 된다

審判に応えし者,심판에 응한 자
獲得条件：[断罪の皇帝]カッツェリーラを仲間にする,획득조건：[단죄의 황제] 캇체리라와 동료가 된다

十の願いに応えし者,열 가지 바람에 응한 자
獲得条件：アーカルムの賢者をすべて仲間にする,획득조건：아카룸의 현자를 모두 동료로 만든다


キャラ所持数:**,캐릭터 소지 수:**
獲得条件：**人のキャラクターを仲間にする,회득조건：**명의 캐릭터가 동료가 되었다

武器記録数:***,무기 기록 수:***
獲得条件：***種類の武器を入手,획득조건：***종류의 무기를 획득

